id,brand,model,color,registration_date,year,price_in_euro,power_kw,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,fuel_consumption_g_km,mileage_in_km,offer_description,Car/Suv,Title,UsedOrNew,Transmission,Engine,DriveType,FuelConsumption,Kilometres,ColourExtInt,Location,CylindersinEngine,BodyType,Doors,Seats
,Toyota,Kluger,,,2022,more than 90000 EUR,,,,Premium,,,,,SUV,2022 Toyota Kluger Grande AWD,USED,Automatic,"6 cyl, 3.5 L",AWD,8.9 L / 100 km,19179.0,Black / -,"Waterloo, NSW",6 cyl,SUV, 5 Doors, 7 Seats
,Jeep,Grand,,,2020,40000-50000 EUR,,,,Diesel,,,,,SUV,2020 Jeep Grand Cherokee Trailhawk (4X4),USED,Automatic,"6 cyl, 3 L",4WD,7 L / 100 km,89867.0,Red / Black,"Hoppers Crossing, VIC",6 cyl,SUV, 4 Doors, 5 Seats
,Nissan,Pathfinder,,,2019,20000-30000 EUR,,,,Premium,,,,,SUV,2019 Nissan Pathfinder ST (2WD),USED,Automatic,"6 cyl, 3.5 L",Front,9.9 L / 100 km,65641.0,White / Black,"Moorebank, NSW",6 cyl,SUV, 4 Doors, 7 Seats
,Nissan,X-Trail,,,2016,10000-20000 EUR,,,,Unleaded,,,,,SUV,2016 Nissan X-Trail ST (4X4),USED,Automatic,"4 cyl, 2.5 L",4WD,8.3 L / 100 km,87497.0,White / -,"Winnellie, NT",4 cyl,SUV, 4 Doors, 5 Seats
,Mitsubishi,Pajero,,,2011,10000-20000 EUR,,,,Diesel,,,,,SUV,2011 Mitsubishi Pajero RX (4X4),USED,Automatic,"4 cyl, 3.2 L",4WD,9.2 L / 100 km,227714.0,White / -,"Nailsworth, SA",4 cyl,SUV, 4 Doors, 7 Seats
,Ford,Escape,,,2018,10000-20000 EUR,,,,Premium,,,,,SUV,2018 Ford Escape Trend (fwd),USED,Automatic,"4 cyl, 1.5 L",Front,7.2 L / 100 km,94200.0,Grey / Grey,"Mornington, VIC",4 cyl,SUV, 4 Doors, 5 Seats
,Toyota,Landcruiser,,,2022,more than 90000 EUR,,,,Diesel,,,,,SUV,2022 Toyota Landcruiser LC300 Sahara (4X4),USED,Automatic,"6 cyl, 3.3 L",4WD,8.9 L / 100 km,12213.0,Brown / Black,"Myaree, WA",6 cyl,SUV, 4 Doors, 7 Seats
,Ford,Ranger,,,2016,20000-30000 EUR,,,,Diesel,,,,,Ute / Tray,2016 Ford Ranger Wildtrak 3.2 (4X4),USED,Manual,"5 cyl, 3.2 L",4WD,8.3 L / 100 km,144410.0,White / -,"Homebush, NSW",5 cyl,Ute / Tray, 4 Doors, 5 Seats
,Toyota,Hilux,,,2019,40000-50000 EUR,,,,Diesel,,,,,Ute / Tray,2019 Toyota Hilux Rogue (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,8.5 L / 100 km,40440.0,White / -,"Mount Gravatt, QLD",4 cyl,Ute / Tray, 4 Doors, 5 Seats
,Holden,Commodore,,,2001,less than 10000 EUR,,,,Unleaded,,,,,Sedan,2001 Holden Commodore SS,USED,Automatic,"8 cyl, 5.7 L",Rear,13.5 L / 100 km,234384.0,Red / -,"Wangara, WA",8 cyl,Sedan, 4 Doors, 5 Seats
,Ford,Focus,,,2014,less than 10000 EUR,,,,Unleaded,,,,,Hatchback,2014 Ford Focus Trend,USED,Automatic,"4 cyl, 2 L",Front,6.6 L / 100 km,136156.0,White / Black,"Minchinbury, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats
,Land,Rover,,,2018,40000-50000 EUR,,,,Diesel,,,,,SUV,2018 Land Rover Discovery SD4 SE (177KW),USED,Automatic,"4 cyl, 2 L",4WD,7.5 L / 100 km,74458.0,Grey / Black,"Brookvale, NSW",4 cyl,SUV, 4 Doors, 5 Seats
,Honda,Civic,,,2010,less than 10000 EUR,,,,Unleaded,,,,,Sedan,2010 Honda Civic VTI,USED,Automatic,"4 cyl, 1.8 L",Front,7.2 L / 100 km,200192.0,Blue / -,"Cabramatta, NSW",4 cyl,Sedan, 4 Doors, 5 Seats
,Hyundai,Tucson,,,2021,30000-40000 EUR,,,,Unleaded,,,,,SUV,2021 Hyundai Tucson Highlander N Line (awd),USED,Automatic,"4 cyl, 1.6 L",AWD,7.2 L / 100 km,28000.0,Grey / -,"Hoppers Crossing, VIC",4 cyl,SUV, 4 Doors, 5 Seats
,Hyundai,I40,,,2012,less than 10000 EUR,,,,Unleaded,,,,,Sedan,2012 Hyundai I40 Active,USED,Automatic,"4 cyl, 2 L",Front,7.5 L / 100 km,157018.0,White / -,"Minchinbury, NSW",4 cyl,Sedan, 4 Doors, 5 Seats
,Toyota,Hilux,,,2017,30000-40000 EUR,,,,Diesel,,,,,Ute / Tray,2017 Toyota Hilux SR5 (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,8.5 L / 100 km,59401.0,White / -,"Alexandria, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats
,Mitsubishi,Delica,,,2007,less than 10000 EUR,,,,Unleaded,,,,,National Vehicles,2007 Mitsubishi Delica Chamonix,USED,Automatic,-,Other,-,128000.0,White / Black,"Braeside, VIC",-,Wagon,,
,Toyota,Hilux,,,2017,20000-30000 EUR,,,,Diesel,,,,,Ute / Tray,2017 Toyota Hilux SR5 (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,8.5 L / 100 km,116988.0,Black / Black,"Liverpool, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats
,Toyota,Hilux,,,2017,30000-40000 EUR,,,,Diesel,,,,,Ute / Tray,2017 Toyota Hilux SR5 (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,8.5 L / 100 km,100524.0,Blue / -,"Liverpool, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats
,Nissan,Navara,,,2016,10000-20000 EUR,,,,Diesel,,,,,Ute / Tray,2016 Nissan Navara RX (4X4),USED,Automatic,"4 cyl, 2.3 L",4WD,7.1 L / 100 km,118525.0,White / -,"Bibra Lake, WA",4 cyl,Ute / Tray, 4 Doors, 5 Seats
,Ford,Mustang,,,2019,40000-50000 EUR,,,,Premium,,,,,Hatchback,2019 Ford Mustang GT 5.0 V8,USED,Automatic,"8 cyl, 5 L",Rear,12.7 L / 100 km,11855.0,Blue / -,"Artarmon, NSW",8 cyl,Hatchback, 2 Doors, 4 Seats
,Toyota,Hilux,,,2022,40000-50000 EUR,,,,Diesel,,,,,Ute / Tray,2022 Toyota Hilux SR5 + Premium Interior (4X4),USED,Manual,"4 cyl, 2.8 L",4WD,7.7 L / 100 km,17920.0,Grey / C2Fe20,"North Wollongong, NSW",4 cyl,Ute / Tray, 4 Doors, 5 Seats
,Mazda,BT-50,,,2016,20000-30000 EUR,,,,Diesel,,,,,Ute / Tray,2016 Mazda BT-50 XTR (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,9.2 L / 100 km,118000.0,White / -,"Underwood, QLD",5 cyl,Ute / Tray, 4 Doors, 5 Seats
,Mitsubishi,Outlander,,,2022,20000-30000 EUR,,,,Unleaded,,,,,SUV,2022 Mitsubishi Outlander Aspire 7 Seat (2WD),USED,Automatic,"4 cyl, 2.5 L",Front,7.7 L / 100 km,13516.0,Silver / Black,"Elsternwick, VIC",4 cyl,SUV, 4 Doors, 7 Seats
,Volkswagen,EOS,,,2007,less than 10000 EUR,,,,Premium,,,,,Convertible,2007 Volkswagen EOS 2.0T FSI,USED,Automatic,"4 cyl, 2 L",Front,8.2 L / 100 km,141397.0,Black / -,"Laverton North, VIC",4 cyl,Convertible, 2 Doors, 4 Seats
,Hyundai,Kona,,,2019,20000-30000 EUR,,,,Electric,,,,,SUV,2019 Hyundai Kona Elite Electric,USED,Automatic,0 L,Front,0 L / 100 km,83781.0,Blue / Grey / Leather,"North Lakes, QLD",0 L,SUV, 4 Doors, 5 Seats
,Cupra,Ateca,,,2022,40000-50000 EUR,,,,Premium,,,,,SUV,2022 Cupra Ateca VZX,USED,Automatic,"4 cyl, 2 L",4WD,7.8 L / 100 km,2766.0,White / Black,"Chatswood, NSW",4 cyl,SUV, 4 Doors, 5 Seats
,Ford,Ranger,,,2020,20000-30000 EUR,,,,Diesel,,,,,Ute / Tray,2020 Ford Ranger XLT 3.2 HI-Rider (4X2),USED,Automatic,"5 cyl, 3.2 L",Rear,8.2 L / 100 km,91873.0,White / Black,"Gawler South, SA",5 cyl,Ute / Tray, 4 Doors, 5 Seats
,Holden,Commodore,,,2015,less than 10000 EUR,,,,Unleaded,,,,,Sedan,2015 Holden Commodore Evoke,USED,Automatic,"6 cyl, 3 L",Rear,8.3 L / 100 km,126190.0,Blue / Grey,"Enfield, SA",6 cyl,Sedan, 4 Doors, 5 Seats
,Chrysler,Grand,,,2002,less than 10000 EUR,,,,Unleaded,,,,,Wagon,2002 Chrysler Grand Voyager Limited,USED,Automatic,"6 cyl, 3.3 L",Front,13.5 L / 100 km,154289.0,Silver / -,"North Geelong, VIC",6 cyl,Wagon, 4 Doors, 7 Seats
,Ford,Mustang,,,2019,30000-40000 EUR,,,,Unleaded,,,,,Hatchback,2019 Ford Mustang 2.3 Gtdi,USED,Automatic,"4 cyl, 2.3 L",Rear,9.5 L / 100 km,27951.0,Black / Black,"Castle Hill, NSW",4 cyl,Hatchback, 2 Doors, 4 Seats
,Mazda,CX-30,,,2021,20000-30000 EUR,,,,Unleaded,,,,,SUV,2021 Mazda CX-30 G25 Astina (fwd),USED,Automatic,"4 cyl, 2.5 L",Front,6.6 L / 100 km,26311.0,Red / Black  Cloth,"Aspley, QLD",4 cyl,SUV, 4 Doors, 5 Seats
,Mazda,CX-5,,,2016,10000-20000 EUR,,,,Diesel,,,,,SUV,2016 Mazda CX-5 GT (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,5.7 L / 100 km,145056.0,Red / Leather,"Epping, VIC",4 cyl,SUV, 4 Doors, 5 Seats
,Kia,Sorento,,,2018,20000-30000 EUR,,,,Diesel,,,,,SUV,2018 Kia Sorento SLI (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,7.2 L / 100 km,79586.0,Silver / Black,"Gawler South, SA",4 cyl,SUV, 4 Doors, 7 Seats
,Mazda,CX-30,,,2021,20000-30000 EUR,,,,Unleaded,,,,,SUV,2021 Mazda CX-30 G20 Evolve (fwd),USED,Automatic,"4 cyl, 2 L",Front,6.5 L / 100 km,28052.0,Black / Black,"Rocklea, QLD",4 cyl,SUV, 4 Doors, 5 Seats
,Hyundai,I30,,,2009,less than 10000 EUR,,,,Unleaded,,,,,Hatchback,2009 Hyundai I30 SX,USED,Manual,"4 cyl, 2 L",Front,7.2 L / 100 km,137149.0,White / Grey,"Nambour, QLD",4 cyl,Hatchback, 5 Doors, 5 Seats
,Mazda,CX-5,,,2021,20000-30000 EUR,,,,Diesel,,,,,SUV,2021 Mazda CX-5 Akera (awd),USED,Automatic,"4 cyl, 2.2 L",AWD,6 L / 100 km,43000.0,Grey / 2021/04,"Thornbury, VIC",4 cyl,SUV, 4 Doors, 5 Seats
,Honda,CR-V,,,2022,20000-30000 EUR,,,,Unleaded,,,,,SUV,2022 Honda CR-V VTI 7 (2WD) 7 Seats,USED,Automatic,"4 cyl, 1.5 L",Front,7.3 L / 100 km,16623.0,Grey / Black,"Artarmon, NSW",4 cyl,SUV, 4 Doors, 7 Seats
,Toyota,Camry,,,2018,20000-30000 EUR,,,,Hybrid,,,,,Sedan,2018 Toyota Camry Ascent Sport (hybrid),USED,Automatic,"4 cyl, 2.5 L",Front,4.2 L / 100 km,92500.0,White / -,"Lilydale, VIC",4 cyl,Sedan, 4 Doors, 5 Seats
,Ram,1500,,,2018,more than 90000 EUR,,,,Unleaded,,,,,Commercial,2018 Ram 1500 Express (4X4),USED,Automatic,"8 cyl, 5.7 L",4WD,12.2 L / 100 km,91411.0,Blue / -,"Kirrawee, NSW",8 cyl,Commercial, 4 Doors, 5 Seats
,Hyundai,Kona,,,2020,10000-20000 EUR,,,,Unleaded,,,,,SUV,2020 Hyundai Kona Active (fwd),USED,Automatic,"4 cyl, 2 L",Front,6.2 L / 100 km,49154.0,Silver / -,"Victoria Park, WA",4 cyl,SUV, 4 Doors, 5 Seats
,BMW,118I,,,2012,less than 10000 EUR,,,,Premium,,,,,Hatchback,2012 BMW 118I Urban,USED,Automatic,"4 cyl, 1.6 L",Rear,5.8 L / 100 km,49427.0,White / -,"Rozelle, NSW",4 cyl,Hatchback, 5 Doors, 5 Seats
,Ford,Ranger,,,2014,20000-30000 EUR,,,,Diesel,,,,,Ute / Tray,2014 Ford Ranger XLT 3.2 (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,9.2 L / 100 km,149209.0,White / Grey  Cloth,"Fyshwick, ACT",5 cyl,Ute / Tray, 4 Doors, 5 Seats
,Mitsubishi,Outlander,,,2011,less than 10000 EUR,,,,Unleaded,,,,,SUV,2011 Mitsubishi Outlander LS (7 Seat),USED,Automatic,"4 cyl, 2.4 L",4WD,9.3 L / 100 km,142780.0,White / -,"Campbelltown, NSW",4 cyl,SUV, 4 Doors, 7 Seats
,Genesis,GV70,,,2022,more than 90000 EUR,,,,Premium,,,,,SUV,2022 Genesis GV70 2.5T AWD,USED,Automatic,"4 cyl, 2.5 L",AWD,10.3 L / 100 km,19945.0,Grey / Black,"Carlton, NSW",4 cyl,SUV, 4 Doors, 5 Seats
,Isuzu,D-MAX,,,2011,less than 10000 EUR,,,,Diesel,,,,,Ute / Tray,2011 Isuzu D-MAX SX (4X4),USED,Manual,"4 cyl, 3 L",4WD,8.1 L / 100 km,424969.0,Silver / -,"Cardiff, NSW",4 cyl,Ute / Tray, 2 Doors, 2 Seats
,Alfa,Romeo,,,2013,less than 10000 EUR,,,,Premium,,,,,Awsum Autos - Car City Minchinbury,2013 Alfa Romeo Mito,USED,Manual,-,Front,-,115050.0,Red / Grey,"Minchinbury, NSW",-,Hatchback,,
,Holden,Colorado,,,2016,10000-20000 EUR,,,,Diesel,,,,,Ute / Tray,2016 Holden Colorado LS (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,9 L / 100 km,98030.0,White / -,"Banyo, QLD",4 cyl,Ute / Tray, 4 Doors, 5 Seats
,Mazda,3,,,2016,less than 10000 EUR,,,,Unleaded,,,,,Sedan,2016 Mazda 3 NEO,USED,Manual,"4 cyl, 2 L",Front,5.8 L / 100 km,78201.0,Grey / -,"Woodridge, QLD",4 cyl,Sedan, 4 Doors, 5 Seats
,Land,Rover,,,2017,40000-50000 EUR,,,,Diesel,,,,,Southside Auto Wholesale,2017 Land Rover Range Rover Velar Standard,USED,Automatic,-,Other,-,56396.0,White / Black,"Caringbah, NSW",-,Wagon,,
,Toyota,Landcruiser,,,2023,more than 90000 EUR,,,,Diesel,,,,,SUV,2023 Toyota Landcruiser LC300 Sahara ZX (4X4),USED,Automatic,"6 cyl, 3.3 L",4WD,8.9 L / 100 km,750.0,White / Black Leather Accented,"Maddington, WA",6 cyl,SUV, 4 Doors, 5 Seats
,Mercedes-Benz,C63,,,2022,more than 90000 EUR,,,,Premium,,,,,Coupe,2022 Mercedes-Benz C63 S,USED,Automatic,"8 cyl, 4 L",Rear,10.3 L / 100 km,22.0,Black / -,"Rushcutters Bay, NSW",8 cyl,Coupe, 2 Doors, 4 Seats
,Holden,Captiva,,,2012,less than 10000 EUR,,,,Diesel,,,,,SUV,2012 Holden Captiva 7 CX (4X4),USED,Automatic,"4 cyl, 2.2 L",AWD,8.1 L / 100 km,188000.0,White / Black,"Wangara, WA",4 cyl,SUV, 4 Doors, 7 Seats
,Toyota,RAV4,,,2022,30000-40000 EUR,,,,Unleaded,,,,,SUV,2022 Toyota RAV4 Cruiser (2WD),USED,Automatic,"4 cyl, 2 L",Front,6 L / 100 km,33475.0,Blue / -,"Preston, VIC",4 cyl,SUV, 5 Doors, 5 Seats
,Hyundai,Ioniq,,,2021,20000-30000 EUR,,,,Electric,,,,,Hatchback,2021 Hyundai Ioniq Electric Premium,USED,Automatic,0 L,Front,0 L / 100 km,17611.0,White / -,"Bentley, WA",0 L,Hatchback, 4 Doors, 5 Seats
,Suzuki,Jimny,,,2023,20000-30000 EUR,,,,Unleaded,,,,,SUV,2023 Suzuki Jimny GLX,USED,Automatic,"4 cyl, 1.5 L",AWD,6.9 L / 100 km,20.0,Green / -,"Cardiff, NSW",4 cyl,SUV, 2 Doors, 4 Seats
,Honda,CR-V,,,2016,10000-20000 EUR,,,,Unleaded,,,,,SUV,2016 Honda CR-V VTI (4X2),USED,Manual,"4 cyl, 2 L",Front,7.8 L / 100 km,76082.0,Grey / -,"Cairns, QLD",4 cyl,SUV, 4 Doors, 5 Seats
,Mazda,CX-5,,,2018,20000-30000 EUR,,,,Diesel,,,,,SUV,2018 Mazda CX-5 Maxx Sport (4X4) (5YR),USED,Automatic,"4 cyl, 2.2 L",AWD,6 L / 100 km,68518.0,Black / -,"Horsham, VIC",4 cyl,SUV, 4 Doors, 5 Seats
,Toyota,Landcruiser,,,2022,more than 90000 EUR,,,,Diesel,,,,,SUV,2022 Toyota Landcruiser LC300 GXL (4X4),USED,Automatic,"6 cyl, 3.3 L",4WD,8.9 L / 100 km,18112.0,White / Grey,"Myaree, WA",6 cyl,SUV, 4 Doors, 7 Seats
,Toyota,C-HR,,,2018,20000-30000 EUR,,,,-,,,,,USED Dealer ad,2018 Toyota C-HR KOBA 2WD 1.2L PETROL AUTO CVT WAGON,USED,-,-,Other,-,18475.0,White / -,"Chatswood, NSW",-,Wagon,,
,Subaru,WRX,,,2022,30000-40000 EUR,,,,Premium,,,,,Sedan,2022 Subaru WRX TS (awd),USED,Automatic,"4 cyl, 2.4 L",AWD,8.5 L / 100 km,16173.0,Grey / Black,"Hobart, TAS",4 cyl,Sedan, 4 Doors, 5 Seats
,Mazda,BT-50,,,2017,10000-20000 EUR,,,,Diesel,,,,,Ute / Tray,2017 Mazda BT-50 XT (4X2),USED,Manual,"4 cyl, 2.2 L",Rear,7.6 L / 100 km,48872.0,White / -,"Acacia Ridge, QLD",4 cyl,Ute / Tray, 2 Doors, 3 Seats
,BMW,320I,,,2008,less than 10000 EUR,,,,Unleaded,,,,,Sedan,2008 BMW 320I Executive,USED,Automatic,"4 cyl, 2 L",Rear,8 L / 100 km,130360.0,Blue / Camel,"Minchinbury, NSW",4 cyl,Sedan, 4 Doors, 5 Seats
,Isuzu,MU-X,,,2017,20000-30000 EUR,,,,Diesel,,,,,SUV,2017 Isuzu MU-X LS-T (4X4),USED,Automatic,"4 cyl, 3 L",4WD,7.9 L / 100 km,98716.0,Silver / -,"Victoria Park, WA",4 cyl,SUV, 4 Doors, 7 Seats
,Tesla,Model,,,2021,40000-50000 EUR,,,,Electric,,,,,Sedan,2021 Tesla Model 3 Long Range AWD,USED,Automatic,0 L,AWD,0 L / 100 km,31575.0,White / -,"Rozelle, NSW",0 L,Sedan, 5 Doors, 5 Seats
,Mitsubishi,Challenger,,,2010,less than 10000 EUR,,,,Diesel,,,,,SUV,2010 Mitsubishi Challenger LS (5 Seat) (4X4),USED,Manual,"4 cyl, 2.5 L",4WD,8.3 L / 100 km,242529.0,Grey / -,"Beresfield, NSW",4 cyl,SUV, 4 Doors, 5 Seats
,Toyota,Hilux,,,2018,20000-30000 EUR,,,,Diesel,,,,,Ute / Tray,2018 Toyota Hilux SR HI-Rider,USED,Automatic,"4 cyl, 2.8 L",Rear,8.1 L / 100 km,128103.0,White / Black,"Cranbourne, VIC",4 cyl,Ute / Tray, 4 Doors, 5 Seats
,BMW,220D,,,2014,10000-20000 EUR,,,,Diesel,,,,,Coupe,2014 BMW 220D Sport Line,USED,Automatic,"4 cyl, 2 L",Rear,4.4 L / 100 km,56877.0,Silver / -,"Beresfield, NSW",4 cyl,Coupe, 2 Doors, 4 Seats
,Renault,Koleos,,,2021,20000-30000 EUR,,,,Unleaded,,,,,SUV,2021 Renault Koleos ZEN (4X2),USED,Automatic,"4 cyl, 2.5 L",Front,8.1 L / 100 km,18456.0,Red / Black,"Elsternwick, VIC",4 cyl,SUV, 4 Doors, 5 Seats
,Hyundai,Iload,,,2015,10000-20000 EUR,,,,Diesel,,,,,Commercial,2015 Hyundai Iload,USED,Automatic,"4 cyl, 2.5 L",Rear,8.8 L / 100 km,222947.0,White / -,"Minto, NSW",4 cyl,Commercial, 4 Doors, 3 Seats
,Hyundai,I30,,,2012,less than 10000 EUR,,,,Diesel,,,,,Hatchback,2012 Hyundai I30 Elite 1.6 Crdi,USED,Automatic,"4 cyl, 1.6 L",Front,5.6 L / 100 km,213233.0,Silver / -,"Bentley, WA",4 cyl,Hatchback, 5 Doors, 5 Seats
,Isuzu,D-MAX,,,2013,less than 10000 EUR,,,,Diesel,,,,,Ute / Tray,2013 Isuzu D-MAX SX (4X2),USED,Manual,"4 cyl, 3 L",Rear,8 L / 100 km,290908.0,White / Black,"West Footscray, VIC",4 cyl,Ute / Tray, 2 Doors, 2 Seats
,Hyundai,Iload,,,2020,20000-30000 EUR,,,,Diesel,,,,,Commercial,2020 Hyundai Iload 3S Liftback,USED,Automatic,"4 cyl, 2.5 L",Rear,8.8 L / 100 km,48891.0,White / Black,"North Wollongong, NSW",4 cyl,Commercial, 4 Doors, 3 Seats
,Mercedes-Benz,A45,,,2014,20000-30000 EUR,,,,Premium,,,,,Hatchback,2014 Mercedes-Benz A45 AMG,USED,Automatic,"4 cyl, 2 L",AWD,6.9 L / 100 km,103571.0,Grey / Black,"Oakleigh, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats
,Holden,Commodore,,,2010,less than 10000 EUR,,,,Unleaded,,,,,Ute / Tray,2010 Holden Commodore SS,USED,Manual,"8 cyl, 6 L",Rear,14.5 L / 100 km,242000.0,Green / -,"Smithfield, NSW",8 cyl,Ute / Tray, 2 Doors, 2 Seats
,Mazda,BT-50,,,2015,10000-20000 EUR,,,,Diesel,,,,,Ute / Tray,2015 Mazda BT-50 XTR (4X4),USED,Automatic,"5 cyl, 3.2 L",4WD,9.2 L / 100 km,220852.0,Blue / -,"Mcgraths Hill, NSW",5 cyl,Ute / Tray, 4 Doors, 5 Seats
,Volkswagen,Golf,,,2013,less than 10000 EUR,,,,Premium,,,,,Hatchback,2013 Volkswagen Golf 90 TSI Comfortline,USED,Automatic,"4 cyl, 1.4 L",Front,5.4 L / 100 km,146889.0,Silver / Black,"Port Melbourne, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats
,Audi,A4,,,2010,less than 10000 EUR,,,,Diesel,,,,,Sedan,2010 Audi A4 3.0 TDI Quattro,USED,Automatic,"6 cyl, 3 L",AWD,6.9 L / 100 km,172195.0,White / -,"Five Dock, NSW",6 cyl,Sedan, 4 Doors, 5 Seats
,Subaru,Liberty,,,2007,less than 10000 EUR,,,,Unleaded,,,,,Sedan,2007 Subaru Liberty 2.5I,USED,Manual,"4 cyl, 2.5 L",AWD,9 L / 100 km,188094.0,Silver / -,"Harrington, NSW",4 cyl,Sedan, 4 Doors, 5 Seats
,Cupra,Ateca,,,2022,40000-50000 EUR,,,,Premium,,,,,SUV,2022 Cupra Ateca VZX,USED,Automatic,"4 cyl, 2 L",4WD,7.8 L / 100 km,1686.0,Grey / Black,"Chatswood, NSW",4 cyl,SUV, 4 Doors, 5 Seats
,Toyota,Camry,,,2006,less than 10000 EUR,,,,Unleaded,,,,,Sedan,2006 Toyota Camry Altise,USED,Automatic,"4 cyl, 2.4 L",Front,9.8 L / 100 km,170018.0,Gold / -,"Gepps Cross, SA",4 cyl,Sedan, 4 Doors, 5 Seats
,Ford,Fiesta,,,2014,less than 10000 EUR,,,,Unleaded,,,,,Stevron Autos,2014 Ford Fiesta S,USED,Automatic,-,Front,-,87419.0,White / Black / Leather,"Briar Hill, VIC",-,Hatchback,,
,Toyota,Landcruiser,,,2019,40000-50000 EUR,,,,Diesel,,,,,SUV,2019 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,8 L / 100 km,128171.0,White / White,"Osborne Park, WA",4 cyl,SUV, 4 Doors, 7 Seats
,Holden,Cruze,,,2012,less than 10000 EUR,,,,Unleaded,,,,,Hatchback,2012 Holden Cruze SRI,USED,Manual,"4 cyl, 1.4 L",Front,6.4 L / 100 km,114605.0,Black / -,"Newtown, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats
,Toyota,Landcruiser,,,2020,40000-50000 EUR,,,,Diesel,,,,,SUV,2020 Toyota Landcruiser Prado GXL (4X4),USED,Automatic,"4 cyl, 2.8 L",4WD,8 L / 100 km,62936.0,White / -,"Hobart, TAS",4 cyl,SUV, 4 Doors, 7 Seats
,Lexus,NX,,,2019,30000-40000 EUR,,,,Premium,,,,,Mornington Mazda,2019 Lexus NX NX300 2WD F Sport,USED,Automatic,-,Front,-,34254.0,Blue / Bc,"Mornington, VIC",-,Wagon,,
,Ford,Falcon,,,2009,less than 10000 EUR,,,,Unleaded,,,,,Sedan,2009 Ford Falcon XR6,USED,Automatic,"6 cyl, 4 L",Rear,10.5 L / 100 km,190093.0,Blue / Black,"Blacktown, NSW",6 cyl,Sedan, 4 Doors, 5 Seats
,Jeep,Grand,,,2014,less than 10000 EUR,,,,Premium,,,,,SUV,2014 Jeep Grand Cherokee Blackhawk,USED,Automatic,"6 cyl, 3.6 L",4WD,10.4 L / 100 km,290932.0,Grey / -,"Slacks Creek, QLD",6 cyl,SUV, 4 Doors, 5 Seats
,Toyota,Hiace,,,2015,20000-30000 EUR,,,,Diesel,,,,,Commercial,2015 Toyota Hiace LWB,USED,Automatic,"4 cyl, 3 L",Rear,8 L / 100 km,101886.0,White / -,"Five Dock, NSW",4 cyl,Commercial, 4 Doors, 2 Seats
,HSV,Coupe,,,2003,40000-50000 EUR,,,,Premium,,,,,Andrew Lyall Prestige Cars,2003 HSV Coupe GTO,USED,Automatic,-,Rear,-,84266.0,Silver / Black,"Rozelle, NSW",-,Coupe,,
,Mazda,3,,,2011,less than 10000 EUR,,,,Unleaded,,,,,Sedan,2011 Mazda 3 NEO,USED,Automatic,"4 cyl, 2 L",Front,8.2 L / 100 km,86804.0,Grey / Grey,"Lansvale, NSW",4 cyl,Sedan, 4 Doors, 5 Seats
,Toyota,Landcruiser,,,2019,more than 90000 EUR,,,,Diesel,,,,,Ute / Tray,2019 Toyota Landcruiser GXL (4X4),USED,Manual,"8 cyl, 4.5 L",4WD,10.7 L / 100 km,74244.0,Silver / Grey,"Wodonga, VIC",8 cyl,Ute / Tray, 2 Doors, 2 Seats
,Kia,RIO,,,2011,less than 10000 EUR,,,,Unleaded,,,,,Hatchback,2011 Kia RIO S,USED,Manual,"4 cyl, 1.4 L",Front,5.7 L / 100 km,164458.0,White / -,"Epsom, VIC",4 cyl,Hatchback, 5 Doors, 5 Seats
,Volkswagen,T-Cross,,,2020,10000-20000 EUR,,,,Premium,,,,,SUV,2020 Volkswagen T-Cross 85TSI Life,USED,Automatic,"3 cyl, 1 L",Front,5.4 L / 100 km,18627.0,Blue / Black,"Winnellie, NT",3 cyl,SUV, 4 Doors, 5 Seats
,Mercedes-Benz,CLA250,,,2018,20000-30000 EUR,,,,Premium,,,,,Wagon,2018 Mercedes-Benz CLA250 Sport 4Matic S/Brake,USED,Automatic,"4 cyl, 2 L",AWD,7 L / 100 km,58846.0,Silver / -,"Fyshwick, ACT",4 cyl,Wagon, 4 Doors, 5 Seats
,MG,MG3,,,2021,less than 10000 EUR,,,,Premium,,,,,Hatchback,2021 MG MG3 Auto Excite (with Navigation),USED,Automatic,"4 cyl, 1.5 L",Front,6.7 L / 100 km,20992.0,Blue / Black,"Toowoomba City, QLD",4 cyl,Hatchback, 5 Doors, 5 Seats
