symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url,wiki_title,wiki_url,company_type,traded_as,founded,headquarters,num_locations,area_served,key_people,services,revenue,operating_income,net_income,total_assets,total_equity,num_employees,subsidiaries,website,founders,formerly,products,isin
PTEN,Patterson-UTI Energy Inc. Common Stock,$5.53,0.12,2.218%,7948080,2097208393.0,United States,1993.0,Oil & Gas Production,Energy,/market-activity/stocks/pten,"Micro Electronics, Inc.","https://en.wikipedia.org/wiki/Micro_Electronics,_Inc.",Private,,,"Hilliard, Ohio, U.S.",,,John Baker,,,,,,,,,microcenter.com,,,,
MTDR,Matador Resources Company Common Stock,$41.07,0.61,1.508%,1376357,5103796499.0,United States,2012.0,Oil & Gas Production,Energy,/market-activity/stocks/mtdr,California Resources Corporation,https://en.wikipedia.org/wiki/California_Resources_Corporation,Public,NYSE: CRCS&P 600 Component,April 2014; 11 years ago (2014-04),"Long Beach, California",,,Mark A. (Mac) McFarland (chairman) Francisco J. Leon (CEO),,$1.889 billion (2021),,$612 million (2021),$3.846 billion (2021),$1.688 billion (2021),970 (2021),,crc.com,,,PetroleumNatural GasNatural Gas Liquids,
OII,Oceaneering International Inc. Common Stock,$24.15,0.77,3.293%,674811,2409571346.0,United States,,Oilfield Services/Equipment,Energy,/market-activity/stocks/oii,"Micro Electronics, Inc.","https://en.wikipedia.org/wiki/Micro_Electronics,_Inc.",Private,,,"Hilliard, Ohio, U.S.",,,John Baker,,,,,,,,,microcenter.com,,,,
LFUS,Littelfuse Inc. Common Stock,$241.20,6.26,2.665%,212008,6006286904.0,United States,,Electrical Products,Energy,/market-activity/stocks/lfus,StoneX Group Inc.,https://en.wikipedia.org/wiki/StoneX_Group_Inc.,Public,Nasdaq: SNEXS&P 600 Component,1924; 101 years ago (1924),New York,,,Sean O’Connor (CEO)Bill Dunaway (CFO)Stuart Davison (COO),,US$64.38 billion (2023)[citation needed],,US$234.8 million (2023),,,"4,000 (2024)",,www.stonex.com/en/,,INTL FCStone,,
TTE,TotalEnergies SE,$64.65,1.18,1.859%,1461523,141057365629.0,France,,Oil & Gas Production,Energy,/market-activity/stocks/tte,FirstEnergy,https://en.wikipedia.org/wiki/FirstEnergy,Public,NYSE: FEDJUA componentS&P 500 component,"November 7, 1997; 28 years ago (1997-11-07)","Akron, Ohio, United States",,"6 million customers within 65,000 square miles (170,000 km2) of Ohio, Pennsylvania, West Virginia, Maryland, and New Jersey (as of June, 2012)",Brian X. Tierney (CEO),,US$13.472 billion (2024),US$2.375 billion (2024),US$1.127 billion (2024),US$52.044 billion (2024),US$13.72 billion (2024),"12,294 (2024)",,firstenergycorp.com,,,"Electricity generation, transmission and distribution, energy management, other energy-related services",
NI,NiSource Inc Common Stock,$42.78,0.38,0.896%,4750050,20414424731.0,United States,,Power Generation,Utilities,/market-activity/stocks/ni,IDT Corporation,https://en.wikipedia.org/wiki/IDT_Corporation,Public,NYSE: IDTRussell Microcap component,August 1990; 35 years ago (1990-08),"Newark, New Jersey, U.S.",,,Howard Jonas (chairman)Samuel Jonas (CEO)Bill Pereira (COO)David Wartell (CTO),Financial servicestelecommunications,US$1.24 billion (2023),US$60.7 million (2023),US$40.5 million (2023),US$511 million (2023),US$200 million (2023),"1,890 (2023)",,idt.net,Howard Jonas,,Cloud communicationsunified communicationspoint of sale,
CWEN,Clearway Energy Inc. Class C Common Stock,$35.65,-0.09,-0.252%,625806,7264531478.0,United States,2015.0,Electric Utilities: Central,Utilities,/market-activity/stocks/cwen,"Calumet, Inc.","https://en.wikipedia.org/wiki/Calumet,_Inc.",Public,Nasdaq: CLMT,1919,"Indianapolis, Indiana",,,,,,,,,,,,www.calumetspecialty.com,,,Oil and solvents,
WM,Waste Management Inc. Common Stock,$216.62,-0.18,-0.083%,2475066,87269060588.0,United States,,Environmental Services,Utilities,/market-activity/stocks/wm,Organigram Inc.,https://en.wikipedia.org/wiki/Organigram_Inc.,,Nasdaq: OGI TSX: OGI,,"1400-145 King Street West, Toronto, Canada",,,,,"US$247,177,000 (2024)",,,,,875 (2024),,organigram.ca,,,,
PCYO,Pure Cycle Corporation Common Stock,$11.00,0.25,2.326%,52916,264886655.0,United States,,Water Supply,Utilities,/market-activity/stocks/pcyo,AES Corporation,https://en.wikipedia.org/wiki/AES_Corporation,Public,NYSE: AESS&P 500 component,"January 28, 1981; 44 years ago (1981-01-28)","Arlington, Virginia, U.S.",,Worldwide,Jay Morse (chairman)Andres Gluski (president & CEO),,US$12.7 billion (2023),,US$249 million (2023),US$44.8 billion (2023),US$2.49 billion (2023),"c. 9,600 (2023)",,aes.com,Roger SantDennis Bakke,"Applied Energy Services, Inc. (1981–2000)",Electricity,
TGS,Transportadora de Gas del Sur SA TGS Common Stock,$29.42,-0.68,-2.259%,160546,4429246077.0,Argentina,,Natural Gas Distribution,Utilities,/market-activity/stocks/tgs,Fiserv,https://en.wikipedia.org/wiki/Fiserv,Public,Nasdaq: FISVS&P 500 component,1984; 41 years ago (1984),"Milwaukee, Wisconsin, U.S.",,,Mike Lyons(president and CEO)Robert W. Hau(CFO and Treasurer)Takis Georgakopoulos(COO),,US$20.5 billion (2024),US$5.88 billion (2024),US$3.13 billion (2024),US$77.2 billion (2024),US$27.1 billion (2024),"c. 38,000 (2024)",,fiserv.com,,,,
TRP,TC Energy Corporation Common Stock,$53.95,-0.31,-0.571%,1636600,56161950000.0,Canada,,Natural Gas Distribution,Utilities,/market-activity/stocks/trp,Green Dot Corporation,https://en.wikipedia.org/wiki/Green_Dot_Corporation,Public,NYSE: GDOT (Class A),1999; 26 years ago (1999),"Austin, Texas, U.S.",,,George Gresham (CEO),,$1.25 billion(2020),,,,,"1,200",,greendot.com,Steve Streit,,Prepaid MasterCard and Visa cards,
NRG,NRG Energy Inc. Common Stock,$159.20,-1.26,-0.785%,2119315,30508993754.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/nrg,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
D,Dominion Energy Inc. Common Stock,$61.47,0.64,1.052%,5538644,52490049137.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/d,"Calumet, Inc.","https://en.wikipedia.org/wiki/Calumet,_Inc.",Public,Nasdaq: CLMT,1919,"Indianapolis, Indiana",,,,,,,,,,,,www.calumetspecialty.com,,,Oil and solvents,
FKWL,Franklin Wireless Corp. Common Stock,$4.48,-0.06,-1.322%,4732,52793574.0,United States,,Telecommunications Equipment,Utilities,/market-activity/stocks/fkwl,"Trex Company, Inc.","https://en.wikipedia.org/wiki/Trex_Company,_Inc.",Public company,NYSE: TREXS&P 400 component,August 1996; 29 years ago (1996-08),"Winchester, Virginia, U.S.",,"United States, International",Bryan H. Fairbanks (president and CEO) James E. Cline (Chairman of the Board),,US$ 1.2 billion (2024),US$ 305 million (2024),US$ 226 million (2024),US$ 1.3 million (2024),,"1,838 (December 31, 2024)",,trex.com,,,"decking, railing, fascia, cladding, fencing, fasteners, outdoor lighting",
ADTN,ADTRAN Holdings Inc. Common Stock,$7.25,-0.15,-2.027%,1589414,580840964.0,United States,1994.0,Telecommunications Equipment,Utilities,/market-activity/stocks/adtn,"Trex Company, Inc.","https://en.wikipedia.org/wiki/Trex_Company,_Inc.",Public company,NYSE: TREXS&P 400 component,August 1996; 29 years ago (1996-08),"Winchester, Virginia, U.S.",,"United States, International",Bryan H. Fairbanks (president and CEO) James E. Cline (Chairman of the Board),,US$ 1.2 billion (2024),US$ 305 million (2024),US$ 226 million (2024),US$ 1.3 million (2024),,"1,838 (December 31, 2024)",,trex.com,,,"decking, railing, fascia, cladding, fencing, fasteners, outdoor lighting",
AWK,American Water Works Company Inc. Common Stock,$132.74,4.61,3.598%,3643389,25900702018.0,United States,2008.0,Water Supply,Utilities,/market-activity/stocks/awk,Crane Co.,https://en.wikipedia.org/wiki/Crane_Co.,Public company,NYSE: CRS&P 400 component,"1855; 170 years ago (1855) in Chicago, Illinois, U.S.","Stamford, Connecticut, U.S.",,,"Robert S. Evans, ChairmanMax Mitchell, President & CEO",,US$3.0 billion (2021),,,,,"11,000",,craneco.com,Richard T. Crane,Crane Co.,"Aerospace & Electronics, Engineered Materials, Payment and Merchandising Technologies, Fluid Handling, Sensing & Control Systems",
RSG,Republic Services Inc. Common Stock,$219.00,0.57,0.261%,2475881,67794428181.0,United States,1998.0,Environmental Services,Utilities,/market-activity/stocks/rsg,"Trex Company, Inc.","https://en.wikipedia.org/wiki/Trex_Company,_Inc.",Public company,NYSE: TREXS&P 400 component,August 1996; 29 years ago (1996-08),"Winchester, Virginia, U.S.",,"United States, International",Bryan H. Fairbanks (president and CEO) James E. Cline (Chairman of the Board),,US$ 1.2 billion (2024),US$ 305 million (2024),US$ 226 million (2024),US$ 1.3 million (2024),,"1,838 (December 31, 2024)",,trex.com,,,"decking, railing, fascia, cladding, fencing, fasteners, outdoor lighting",
ENIC,Enel Chile S.A. American Depositary Shares (Each representing 50 shares of Common Stock),$3.71,0.0,0.00%,401832,5132158544.0,Chile,2016.0,Electric Utilities: Central,Utilities,/market-activity/stocks/enic,UCC Ueshima Coffee Co.,https://en.wikipedia.org/wiki/UCC_Ueshima_Coffee_Co.,Kabushiki Kaisha,,1933; 92 years ago (1933),"7-7-7 Minatojima-Nakamachi, Chuo-ku, Kobe, Hyōgo, Japan",,,,,¥138.5 billion (2015),,,,,799 (2015),,www.ucc.jp,Tadao Ueshima,,,
AES,The AES Corporation Common Stock,$13.75,0.24,1.776%,9306340,9791662980.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/aes,IDT Corporation,https://en.wikipedia.org/wiki/IDT_Corporation,Public,NYSE: IDTRussell Microcap component,August 1990; 35 years ago (1990-08),"Newark, New Jersey, U.S.",,,Howard Jonas (chairman)Samuel Jonas (CEO)Bill Pereira (COO)David Wartell (CTO),Financial servicestelecommunications,US$1.24 billion (2023),US$60.7 million (2023),US$40.5 million (2023),US$511 million (2023),US$200 million (2023),"1,890 (2023)",,idt.net,Howard Jonas,,Cloud communicationsunified communicationspoint of sale,
ED,Consolidated Edison Inc. Common Stock,$100.16,-0.79,-0.783%,4721914,36151310497.0,United States,,Power Generation,Utilities,/market-activity/stocks/ed,BCE Inc.,https://en.wikipedia.org/wiki/BCE_Inc.,Public,TSX: BCENYSE: BCES&P/TSX 60 component,1983; 42 years ago (1983),"Verdun, Quebec, Canada",,,"Mirko Bibic (president & CEO)Glen LeBlanc (CFO & vice chair, Atlantic Canada)",,CA$24.41 billion (2024),CA$10.59 billion (2024),CA$375 million (2024),CA$73.49 billion (2024),CA$17.36 billion (2024),"40,390 (2024)",Bell CanadaBell MediaBell Technical SolutionsMaple Leaf Sports & Entertainment (37.5%)Bell MobilityBell AliantVirgin PlusBell InternetBell Satellite TVBell Fibe TVFibeBell MTSLucky MobileThe Source (2009–2024) (Converted to Best Buy Express)Glentel Inc. (50%)Northwestel Ziply Fiber,bce.ca,,Bell Canada Enterprises Inc. (1983–1988),Fixed line and mobile telephonyInternet servicesDigital televisionRadio broadcastingPrint,
CLFD,Clearfield Inc. Common Stock,$29.26,1.04,3.685%,98904,403964994.0,United States,,Telecommunications Equipment,Utilities,/market-activity/stocks/clfd,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
TLN,Talen Energy Corporation Common Stock,$365.96,-3.14,-0.851%,845176,16719917535.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/tln,Centene Corporation,https://en.wikipedia.org/wiki/Centene_Corporation,Public,NYSE: CNCS&P 500 component,1984; 41 years ago (1984),"St. Louis, Missouri, U.S.",,,Sarah London (CEO)Susan Smith (COO),Health care providerPharmacy benefit manager,US$163 billion (2024),US$3.18 billion (2024),US$3.31 billion (2024),US$82.4 billion (2024),US$26.4 billion (2024),"60,500 (2024)",,www.centene.com,"Elizabeth ""Betty"" Brinn",,,
LNT,Alliant Energy Corporation Common Stock,$68.27,0.8,1.186%,2225413,17549055348.0,United States,,Power Generation,Utilities,/market-activity/stocks/lnt,Sangoma Technologies Corporation,https://en.wikipedia.org/wiki/Sangoma_Technologies_Corporation,Public,TSX: STC,1984,"Markham, Ontario, Canada",,Worldwide,"Charles Salemeh, CEOLarry Stock, CFO",,$252 million CAD (FY2023),,-$29 million CAD (FY2023),,,,"VoIP Supply, Digium, Inc., .e4, Star2Star",sangoma.com,David Mandelstam,,PBXactSwitchvoxFreePBXSIPStationSession Border ControllersTelephony CardsVoIP Gateways,
VG,Venture Global Inc. Class A common stock,$7.25,0.1,1.399%,11390930,17748801821.0,United States,2025.0,Oil/Gas Transmission,Utilities,/market-activity/stocks/vg,Oklo Inc.,https://en.wikipedia.org/wiki/Oklo_Inc.,Public,NYSE: OKLO,2013; 12 years ago (2013),"Santa Clara, California, U.S.",,Worldwide,,,,,,,,100 (2024),,oklo.com,Jacob DeWitte Caroline DeWitte,,Aurora Powerhouse Reactor,
PNW,Pinnacle West Capital Corporation Common Stock,$89.15,-0.19,-0.213%,1884652,10670399071.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/pnw,Arch Capital Group,https://en.wikipedia.org/wiki/Arch_Capital_Group,Public,Nasdaq: ACGLS&P 500 component,2000; 25 years ago (2000),"Hamilton, Bermuda",,,"John M. Pasquesi (Chair)Nicolas Papadopoulo (CEO)David Gansberg (President)Maamoun Rajeh (President)François Morin (CFO)Paul Ingrey (former Chair and CEO), Arch ReinsuranceDinos Iordanou (former Chair, President and CEO)",,US$17.44 billion (2024),US$3.54 billion (2024),US$4.27 billion (2024),US$70.9 billion (2024),US$20.82 billion (2024),"c. 7,200 (February 2025)",,archgroup.com,Robert ClementsPeter A. Appel,,,
ET,Energy Transfer LP Common Units ,$16.51,-0.13,-0.781%,23634669,56685216960.0,United States,,Natural Gas Distribution,Utilities,/market-activity/stocks/et,Microchip Technology,https://en.wikipedia.org/wiki/Microchip_Technology,Public,Nasdaq: MCHPNasdaq-100 componentS&P 500 component,1989; 36 years ago (1989),"Chandler, Arizona, U.S.",,,"Steve Sanghi (president, CEO & chairman)J. Eric Bjornholt (CFO)",,US$4.40 billion (2025),US$296 million (2025),US$−2.7 million (2025),US$15.4 billion (2025),US$7.08 billion (2025),"19,400 (2025)",,microchip.com,,,MicrocontrollersSerial EEPROMsSerial SRAMsAnalog ICs,
PAM,Pampa Energia S.A.,$85.39,-2.05,-2.344%,187555,4643991337.0,Argentina,,Electric Utilities: Central,Utilities,/market-activity/stocks/pam,"Calumet, Inc.","https://en.wikipedia.org/wiki/Calumet,_Inc.",Public,Nasdaq: CLMT,1919,"Indianapolis, Indiana",,,,,,,,,,,,www.calumetspecialty.com,,,Oil and solvents,
OKLO,Oklo Inc. Class A common stock,$88.17,0.17,0.193%,21693104,13776304603.0,United States,2021.0,Electric Utilities: Central,Utilities,/market-activity/stocks/oklo,"Calumet, Inc.","https://en.wikipedia.org/wiki/Calumet,_Inc.",Public,Nasdaq: CLMT,1919,"Indianapolis, Indiana",,,,,,,,,,,,www.calumetspecialty.com,,,Oil and solvents,
NTGR,NETGEAR Inc. Common Stock,$24.99,0.68,2.797%,434399,709784847.0,United States,2003.0,Telecommunications Equipment,Utilities,/market-activity/stocks/ntgr,MongoDB Inc.,https://en.wikipedia.org/wiki/MongoDB_Inc.,Public,Nasdaq: MDB (Class A)Russell 1000 component,2007; 18 years ago (2007),"Paramount PlazaNew York City, U.S.",,Worldwide,Chirantan “CJ” Desai (CEO) Tom Killalea (chairman),,US$2.01 billion (2025),US$−216 million (2025),US$−129 million (2025),US$3.43 billion (2025),US$2.78 billion (2025),"5,558 (2025)",,mongodb.com,Kevin P. Ryan Eliot Horowitz Dwight Merriman,"10gen, Inc. (2007–2013)",MongoDB,
CPK,Chesapeake Utilities Corporation Common Stock,$137.14,0.25,0.183%,221734,3243454804.0,United States,,Oil & Gas Production,Utilities,/market-activity/stocks/cpk,Titan Tire Corporation,https://en.wikipedia.org/wiki/Titan_Tire_Corporation,,NYSE: TWIS&P 600 component,,,,,,,,,,,,,,,,,,
BEP,Brookfield Renewable Partners L.P. Limited Partnership Units,$28.48,-0.04,-0.14%,1443899,18739752908.0,Canada,,Electric Utilities: Central,Utilities,/market-activity/stocks/bep,Brandywine Realty Trust,https://en.wikipedia.org/wiki/Brandywine_Realty_Trust,Public,NYSE: BDNS&P 600 component,1994; 31 years ago (1994),"2929 Arch St., Suite 1800, Philadelphia, Pennsylvania, U.S.",,,"Gerard H. Sweeney, CEO & PresidentMichael J. Joyce, ChairmanThomas E. Wirth, CFO",,US$506 million (2022),,US$53 million (2022),US$3.874 billion (2022),US$1.633 billion (2022),334 (2022),,brandywinerealty.com,,,Office buildings,
EXC,Exelon Corporation Common Stock,$45.75,0.34,0.749%,7010878,46220781957.0,United States,,Power Generation,Utilities,/market-activity/stocks/exc,CorVel Corporation,https://en.wikipedia.org/wiki/CorVel_Corporation,Public,Nasdaq: CRVLS&P 600 component,1987; 38 years ago (1987),"Irvine, California, United States",,,V Gordon Clemons (chairman)Michael Combs (president and CEO),,$592 million USD (2020)$596 million USD (2019)$558 million USD (2018)$519 million USD (2017)$504 million USD (2016)$492 million USD (2015)$478 million USD (2014)$429 million USD (2013)$413 million USD (2012)$380 million USD (2011),,$47.4 million USD (2020)$46.7 million USD (2019)$35.7 million USD (2018)$29.5 million USD (2017)$28.5 million USD (2016)$29.5 million USD (2015)$34.3 million USD (2014)$26.7 million USD (2013)$26.5 million USD (2012)$24.6 million USD (2011),$416 million (2020),$189 million (2020),"3,500 (2017)",,corvel.com,,,Claims Management and Healthcare Management,
TAC,TransAlta Corporation Ordinary Shares,$13.70,-0.14,-1.012%,2327728,4075750000.0,Canada,,Electric Utilities: Central,Utilities,/market-activity/stocks/tac,PPL Corporation,https://en.wikipedia.org/wiki/PPL_Corporation,Public,NYSE: PPLS&P 500 component,"June 4, 1920; 105 years ago (June 4, 1920)","Allentown, Pennsylvania, U.S.",,,"Vincent Sorgi, President and Chief Executive Officer",,US$7.9 billion (2022),"1,374,000,000 United States dollar (2022)",US$756 million (2022),,,"more than 6,500 (2022)",,pplweb.com,,,,
HTO,H2O America Common Stock,$44.74,0.28,0.63%,521422,1601919682.0,United States,,Water Supply,Utilities,/market-activity/stocks/hto,Idacorp,https://en.wikipedia.org/wiki/Idacorp,Public,NYSE: IDAS&P 400 Component,"October 1, 1998; 27 years ago (1998)","Boise, Idaho, United States",,"Idaho, eastern Oregon","Lisa Grow, president and chief executive officer, IDACORP, Inc. and Idaho Power",,$1.35 billion (2020),US$ 352.1 million (2020),$237 million (2020),,,"1,943 (2020)",,www.idacorpinc.com,,,,
NWN,Northwest Natural Holding Company Common Stock,$48.09,0.48,1.008%,278993,1996073650.0,United States,,Oil/Gas Transmission,Utilities,/market-activity/stocks/nwn,Jefferies Financial Group,https://en.wikipedia.org/wiki/Jefferies_Financial_Group,Public,NYSE: JEFS&P 400 component,1979; 46 years ago (1979),New York City,,,Richard B. Handler (CEO)Brian P. Friedman (president)Joseph S. Steinberg (chairman),,US$7.03 billion (2024),US$1.01 billion (2024),US$669 million (2024),US$64.4 billion (2024),US$10.2 billion (2024),"7,822 (2024)",,jefferies.com,Ian M. CummingJoseph S. Steinberg,Leucadia National Corporation (1979–2018) Talcott National Corporation (1968–1979),,
WEC,WEC Energy Group Inc. Common Stock,$111.14,0.49,0.443%,2455349,36153203167.0,United States,,Power Generation,Utilities,/market-activity/stocks/wec,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
AVA,Avista Corporation Common Stock,$41.21,0.38,0.931%,835263,3353329488.0,United States,,Power Generation,Utilities,/market-activity/stocks/ava,Target Corporation,https://en.wikipedia.org/wiki/Target_Corporation,Public company,NYSE: TGTS&P 100 componentS&P 500 component,"June 24, 1902; 123 years ago (1902-06-24) (corporation)May 1, 1962; 63 years ago (1962-05-01) (store)","Target PlazaMinneapolis, Minnesota, U.S.","1,989 stores (2025)","United States, Canada (formerly, see Target Canada)","Brian Cornell(Chairman and CEO)Michael Fiddelke(Incoming CEO, COO)",,US$106.6 billion (2024),US$5.566 billion (2024),US$4.091 billion (2024),US$57.77 billion (2024),US$14.67 billion (2024),"440,000 (2025)",Shipt,target.comcorporate.target.com,Schwanna Ferguson (corporation)Douglas Dayton and John Geisse (store),Goodfellow Dry Goods(1902–1903)Dayton's Dry Goods Company(1903–1910)Dayton Company(1910–1962)Dayton Corporation(1962–1969)Dayton-Hudson Corporation(1969–2000),,
AQN,Algonquin Power & Utilities Corp. Common Shares,$5.96,0.03,0.506%,4214022,4578746446.0,United States,2016.0,Electric Utilities: Central,Utilities,/market-activity/stocks/aqn,StoneX Group Inc.,https://en.wikipedia.org/wiki/StoneX_Group_Inc.,Public,Nasdaq: SNEXS&P 600 Component,1924; 101 years ago (1924),New York,,,Sean O’Connor (CEO)Bill Dunaway (CFO)Stuart Davison (COO),,US$64.38 billion (2023)[citation needed],,US$234.8 million (2023),,,"4,000 (2024)",,www.stonex.com/en/,,INTL FCStone,,
UGP,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share),$4.02,-0.02,-0.495%,2230291,4349931824.0,Brazil,,Oil/Gas Transmission,Utilities,/market-activity/stocks/ugp,Triller (company),https://en.wikipedia.org/wiki/Triller_(company),Private,,"July 23, 2015; 10 years ago (2015-07-23) in Los Angeles, California, U.S.","2121 Avenue of the Stars, Los Angeles, California, U.S.",,Worldwide,Mike Lu (President) Mahi de Silva (CEO) Lauren Braun Diamont (VP of Content & Strategy),,,,,,,,BKFCFlipps MediaThuzio,,David Leiberman Sammy Rubin,TrillerNet Triller Hold Co,TrillerTriller TV,
CLNE,Clean Energy Fuels Corp. Common Stock,$2.15,0.04,1.896%,1924406,471497148.0,United States,2007.0,Natural Gas Distribution,Utilities,/market-activity/stocks/clne,Organigram Inc.,https://en.wikipedia.org/wiki/Organigram_Inc.,,Nasdaq: OGI TSX: OGI,,"1400-145 King Street West, Toronto, Canada",,,,,"US$247,177,000 (2024)",,,,,875 (2024),,organigram.ca,,,,
EIX,Edison International Common Stock,$58.58,0.5,0.861%,5169636,22540825740.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/eix,Digi International,https://en.wikipedia.org/wiki/Digi_International,Public,Nasdaq: DGIIS&P 600 component,1985; 40 years ago (1985),"Hopkins, Minnesota, United States","United States, Canada, Australia, Germany, Spain, UK, Singapore, China, Japan",,,,US$424 million (2024),,,,,550,,digi.com,,,,
ORA,Ormat Technologies Inc. Common Stock,$108.55,1.98,1.858%,625841,6597863522.0,United States,2004.0,Electric Utilities: Central,Utilities,/market-activity/stocks/ora,Digital World Acquisition Corp.,https://en.wikipedia.org/wiki/Digital_World_Acquisition_Corp.,Public,Nasdaq: DWAC (2021–2024),11 December 2020; 4 years ago (2020-12-11),,,,,,,,,,,,,dwacspac.com,,,,
BKH,Black Hills Corporation Common Stock,$70.07,0.08,0.114%,1180416,5288420437.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/bkh,Target Corporation,https://en.wikipedia.org/wiki/Target_Corporation,Public company,NYSE: TGTS&P 100 componentS&P 500 component,"June 24, 1902; 123 years ago (1902-06-24) (corporation)May 1, 1962; 63 years ago (1962-05-01) (store)","Target PlazaMinneapolis, Minnesota, U.S.","1,989 stores (2025)","United States, Canada (formerly, see Target Canada)","Brian Cornell(Chairman and CEO)Michael Fiddelke(Incoming CEO, COO)",,US$106.6 billion (2024),US$5.566 billion (2024),US$4.091 billion (2024),US$57.77 billion (2024),US$14.67 billion (2024),"440,000 (2025)",Shipt,target.comcorporate.target.com,Schwanna Ferguson (corporation)Douglas Dayton and John Geisse (store),Goodfellow Dry Goods(1902–1903)Dayton's Dry Goods Company(1903–1910)Dayton Company(1910–1962)Dayton Corporation(1962–1969)Dayton-Hudson Corporation(1969–2000),,
NWE,NorthWestern Energy Group Inc. Common Stock,$65.69,0.08,0.122%,573566,4033827735.0,United States,,Power Generation,Utilities,/market-activity/stocks/nwe,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
PEG,Public Service Enterprise Group Incorporated Common Stock,$81.27,0.51,0.632%,2581494,40566243630.0,United States,,Power Generation,Utilities,/market-activity/stocks/peg,Capri Holdings,https://en.wikipedia.org/wiki/Capri_Holdings,Public,NYSE: CPRIS&P 400 component,1981; 44 years ago (1981),Executive offices: London; Operations offices: New York,,Worldwide,John D. Idol (chairman and CEO),,US$5.17 billion (2024),US$−241 million (2024),US$−229 million (2024),US$6.69 billion (2024),US$1.60 billion (2024),"15,100 (2024)",Versace (2018–2025) Jimmy Choo Michael Kors,capriholdings.com,Michael Kors,Michael Kors Holdings Limited,Apparel handbags footwear watches accessories,VGG1890L1076
BIPC,Brookfield Infrastructure Corporation Brookfield Infrastructure Corporation,$44.29,-0.06,-0.135%,979888,5851245972.0,Canada,,Oil & Gas Production,Utilities,/market-activity/stocks/bipc,Hub Power Company,https://en.wikipedia.org/wiki/Hub_Power_Company,Public,PSX: HUBC KSE 100 component KSE 30 component,1991; 34 years ago (1991),"Karachi, Pakistan",,Pakistan,Kamran Kamal (CEO)Habibullah Khan (Chairman),,,,Rs. 70.018 billion (US$240 million) (2024),,Rs. 190.368 billion (US$660 million) (2024),801 (2024),Hub Power Services Limited Narowal Energy Limited Laraib Energy Limited (74.95%) Thar Energy Limited (60%) Prime International Oil & Gas Company Limited (50%) China Power Hub Operating Company Limited (49%) China Power Hub Generation Company Limited (47.5%) ThalNova Power (38.3%) Mega Motor Company (50%),hubpower.com,,,,
ENLT,Enlight Renewable Energy Ltd. Ordinary Shares,$35.60,0.735,2.108%,33542,4239804784.0,Israel,2023.0,Electric Utilities: Central,Utilities,/market-activity/stocks/enlt,"Calumet, Inc.","https://en.wikipedia.org/wiki/Calumet,_Inc.",Public,Nasdaq: CLMT,1919,"Indianapolis, Indiana",,,,,,,,,,,,www.calumetspecialty.com,,,Oil and solvents,
