T1_index,T2_index,cosine_similarity,cosine_distance
9272,2600,0.08308774,0.91691226
9273,65361,0.0,1.0
9274,38341,0.03297484,0.96702516
9275,53454,0.147865,0.852135
9276,94041,0.0,1.0
9277,19440,0.05125,0.94875
9278,11325,0.0168906,0.9831094
9279,94931,0.055629,0.944371
9280,106843,0.0872,0.9128
9281,107924,0.16471857,0.83528143
9282,102504,0.0,1.0
9283,27444,0.0,1.0
9284,107897,0.10328114,0.89671886
9285,98691,0.0931002,0.9068998
9286,38713,0.0391553,0.9608447
9287,7929,0.0294406,0.9705594
9288,18821,0.036949,0.963051
9289,94555,0.0,1.0
9290,82220,0.0766435,0.9233565
9291,109762,0.2058622,0.7941378
9292,37370,0.0454776,0.9545224
9293,73346,0.08453554,0.91546446
9294,18799,0.16508424,0.83491576
9295,211,0.03581107,0.96418893
9296,50737,0.0621284,0.9378716
9297,5767,0.0,1.0
9298,73967,0.0,1.0
9299,51123,0.09055793,0.90944207
9300,61865,0.15392435,0.84607565
9301,66332,0.03859204,0.96140796
9302,6827,0.1936855,0.8063145
9303,1672,0.10715026,0.89284974
9304,111322,0.1457372,0.8542628
9305,98222,0.11167276,0.88832724
9306,14660,0.05334103,0.94665897
9307,42007,0.03498393,0.96501607
9308,28199,0.1085463,0.8914537
9309,27656,0.0,1.0
9310,109531,0.137237,0.862763
9311,17417,0.23609394,0.76390606
9312,82595,0.07131374,0.92868626
9313,7277,0.15733016,0.84266984
9314,98497,0.09764653,0.90235347
9315,30806,0.0,1.0
9316,42716,0.0554489,0.9445511
9317,19430,0.0570792,0.9429208
9318,12194,0.0953,0.9047
9319,105887,0.01447356,0.98552644
9320,45367,0.0,1.0
9321,34585,0.0822242,0.9177758
9322,55889,0.12142605,0.87857395
9323,15189,0.10352206,0.89647794
9324,10529,0.18385565,0.81614435
9325,83493,0.0997,0.9003
9326,90454,0.0,1.0
9327,105670,0.2032355,0.7967645
9328,79050,0.0941638,0.9058362
9329,18188,0.0938653,0.9061347
9330,38229,0.0443179,0.9556821
9331,100254,0.05703115,0.94296885
9332,111694,0.1127642,0.8872358
9333,54510,0.03019917,0.96980083
9334,98691,0.1064116,0.8935884
9335,50614,0.10462797,0.89537203
9336,82480,0.1369578,0.8630422
9337,1447,0.1142353,0.8857647
9338,37300,0.1219127,0.8780873
9339,23936,0.14879096,0.85120904
9340,4950,0.04099786,0.95900214
9341,1840,0.1549104,0.8450896
9342,10265,0.15183043,0.84816957
9343,20452,0.08187085,0.91812915
9344,47326,0.028343,0.971657
9345,27454,0.171581,0.828419
9346,60364,0.0,1.0
9347,92626,0.05135626,0.94864374
9348,21677,0.0449021,0.9550979
9349,98925,0.1080815,0.8919185
9350,28985,0.03747356,0.96252644
9351,54454,0.15876985,0.84123015
9352,25278,0.0508639,0.9491361
9353,25763,0.13203824,0.86796176
9354,33571,0.0808729,0.9191271
9355,55177,0.0289557,0.9710443
9356,106344,0.0,1.0
9357,108730,0.1526833,0.8473167
9358,105216,0.0377019,0.9622981
9359,27866,0.06196135,0.93803865
9360,56010,0.2012151,0.7987849
9361,13872,0.1396951,0.8603049
9362,90843,0.11839366,0.88160634
9363,18963,0.1843095,0.8156905
9364,69928,0.2490481,0.7509519
9365,103661,0.04303783,0.95696217
9366,10347,0.0479718,0.9520282
9367,54737,0.05258554,0.94741446
9368,5069,0.1265316,0.8734684
9369,3437,0.13071555,0.86928445
9370,26619,0.06772065,0.93227935
9371,105650,0.0710358,0.9289642
9372,23516,0.03046036,0.96953964
9373,53488,0.1167253,0.8832747
9374,14115,0.1626904,0.8373096
9375,51355,0.0350904,0.9649096
9376,46218,0.0,1.0
9377,4870,0.09372884,0.90627116
9378,17372,0.1201158,0.8798842
9379,52687,0.06036496,0.93963504
9380,584,0.0632083,0.9367917
9381,75079,0.13184106,0.86815894
9382,64985,0.0,1.0
9383,24051,0.1238865,0.8761135
9384,94412,0.03570354,0.96429646
9385,7929,0.08229136,0.91770864
9386,58547,0.09162253,0.90837747
9387,2872,0.09305394,0.90694606
9388,22685,0.0225971,0.9774029
9389,1826,0.03391576,0.96608424
9390,36832,0.0746528,0.9253472
9391,8855,0.0678708,0.9321292
9392,87150,0.14085704,0.85914296
9393,56384,0.0638608,0.9361392
9394,85092,0.0,1.0
9395,53817,0.0,1.0
9396,56074,0.0484575,0.9515425
9397,109102,0.03139496,0.96860504
9398,14115,0.1246243,0.8753757
9399,111505,0.0628707,0.9371293
9400,26864,0.1527234,0.8472766
9401,44906,0.13213134,0.86786866
9402,49405,0.04139674,0.95860326
9403,113602,0.0591281,0.9408719
9404,18172,0.0919238,0.9080762
9405,27398,0.03553826,0.96446174
9406,11967,0.0506957,0.9493043
9407,63038,0.1727304,0.8272696
9408,5069,0.1280878,0.8719122
9409,43121,0.0510158,0.9489842
9410,98497,0.14223206,0.85776794
9411,84769,0.0722496,0.9277504
9412,42131,0.04988724,0.95011276
9413,8238,0.0539029,0.9460971
9414,46415,0.0405189,0.9594811
9415,99389,0.03528506,0.96471494
9416,46676,0.10608983,0.89391017
9417,59008,0.05093,0.94907
9418,10355,0.18661374,0.81338626
9419,9315,0.0786934,0.9213066
9420,24420,0.24661875,0.75338125
9421,18796,0.10463226,0.89536774
9422,10076,0.0310494,0.9689506
9423,20120,0.02270925,0.97729075
9424,18732,0.1476064,0.8523936
9425,19855,0.0571154,0.9428846
9426,83741,0.0,1.0
9427,111260,0.1493223,0.8506777
9428,13218,0.0354466,0.9645534
9429,18130,0.1393346,0.8606654
9430,25262,0.09713393,0.90286607
9431,19684,0.2037111,0.7962889
9432,83836,0.06215537,0.93784463
9433,7805,0.1905525,0.8094475
9434,41665,0.1116674,0.8883326
9435,1383,0.0345378,0.9654622
9436,75514,0.04473865,0.95526135
9437,107711,0.0336261,0.9663739
9438,38538,0.10534436,0.89465564
9439,72767,0.0606495,0.9393505
9440,11108,0.16519505,0.83480495
9441,18612,0.09109527,0.90890473
9442,18564,0.1226847,0.8773153
9443,113144,0.0757605,0.9242395
9444,84461,0.0,1.0
9445,25278,0.0,1.0
9446,49757,0.0706357,0.9293643
9447,11363,0.0722511,0.9277489
9448,54680,0.1625287,0.8374713
9449,60349,0.08235395,0.91764605
9450,107547,0.11657757,0.88342243
9451,49889,0.20999455,0.79000545
9452,49186,0.0411164,0.9588836
9453,1672,0.16908985,0.83091015
9454,14826,0.1862926,0.8137074
9455,29723,0.0438225,0.9561775
9456,45133,0.0826191,0.9173809
9457,36254,0.04985446,0.95014554
9458,24569,0.0729238,0.9270762
9459,22583,0.14487803,0.85512197
9460,82593,0.1899924,0.8100076
9461,38610,0.05110854,0.94889146
9462,54454,0.1584545,0.8415455
9463,92177,0.1053973,0.8946027
9464,54396,0.1004219,0.8995781
9465,83928,0.0786574,0.9213426
9466,53214,0.0,1.0
9467,86414,0.0845599,0.9154401
9468,23936,0.13432,0.86568
9469,13131,0.0,1.0
9470,7354,0.15633255,0.84366745
9471,88456,0.06335187,0.93664813
9472,100447,0.1741865,0.8258135
9473,37184,0.168035,0.831965
9474,39368,0.0,1.0
9475,73938,0.0936521,0.9063479
9476,18130,0.15075654,0.84924346
9477,19652,0.03503585,0.96496415
9478,45421,0.13579255,0.86420745
9479,27926,0.14523125,0.85476875
9480,84439,0.1704166,0.8295834
9481,107867,0.0,1.0
9482,105369,0.0566837,0.9433163
9483,4589,0.0228986,0.9771014
9484,60392,0.1652673,0.8347327
9485,92668,0.0560574,0.9439426
9486,13409,0.02013534,0.97986466
9487,49801,0.10972184,0.89027816
9488,91950,0.0636611,0.9363389
9489,23357,0.0189959,0.9810041
9490,9856,0.0536189,0.9463811
9491,113910,0.16190505,0.83809495
9492,52678,0.12672234,0.87327766
9493,25471,0.0482337,0.9517663
9494,52751,0.0650531,0.9349469
9495,45659,0.1355421,0.8644579
9496,38594,0.0462391,0.9537609
9497,98324,0.1137305,0.8862695
9498,10660,0.0731583,0.9268417
9499,34331,0.0540786,0.9459214
9500,23452,0.0478983,0.9521017
9501,22840,0.1304674,0.8695326
9502,113148,0.1605862,0.8394138
9503,51072,0.19340503,0.80659497
9504,32787,0.0787809,0.9212191
9505,17637,0.1410472,0.8589528
9506,53311,0.11560315,0.88439685
9507,108684,0.0471705,0.9528295
9508,121,0.04279184,0.95720816
9509,24237,0.3339127,0.6660873
9510,32150,0.0471046,0.9528954
9511,79997,0.0451401,0.9548599
9512,10347,0.0,1.0
9513,29973,0.08689386,0.91310614
9514,107098,0.06736714,0.93263286
9515,98497,0.176301,0.823699
9516,47423,0.2116687,0.7883313
9517,39576,0.1238447,0.8761553
9518,66952,0.0794101,0.9205899
9519,98691,0.0740636,0.9259364
9520,75221,0.1117476,0.8882524
9521,64888,0.1257441,0.8742559
9522,109413,0.08431834,0.91568166
9523,92935,0.20197684,0.79802316
9524,31669,0.05048156,0.94951844
9525,111337,0.04750115,0.95249885
9526,92484,0.0408024,0.9591976
9527,27380,0.032601,0.967399
9528,49707,0.09798294,0.90201706
9529,21925,0.20450956,0.79549044
9530,23936,0.10949826,0.89050174
9531,13401,0.0,1.0
9532,76600,0.06506556,0.93493444
9533,11977,0.07546777,0.92453223
9534,13760,0.14056396,0.85943604
9535,60257,0.0807902,0.9192098
9536,7946,0.0803521,0.9196479
9537,58806,0.0786257,0.9213743
9538,53978,0.0,1.0
9539,54675,0.04787594,0.95212406
9540,49261,0.0,1.0
9541,1075,0.14086187,0.85913813
9542,98658,0.1189482,0.8810518
9543,24909,0.0591939,0.9408061
9544,111124,0.1369159,0.8630841
9545,82480,0.0977414,0.9022586
9546,83511,0.0343365,0.9656635
9547,78603,0.17458665,0.82541335
9548,24922,0.125984,0.874016
9549,110504,0.055013,0.944987
9550,33113,0.0,1.0
9551,101834,0.2006568,0.7993432
9552,73938,0.08200145,0.91799855
9553,34055,0.1995686,0.8004314
9554,101026,0.1359085,0.8640915
9555,32556,0.0690916,0.9309084
9556,98691,0.11678123,0.88321877
9557,43314,0.0,1.0
9558,2833,0.0,1.0
9559,17131,0.0,1.0
9560,41801,0.0205556,0.9794444
9561,46602,0.07579726,0.92420274
9562,98081,0.22372514,0.77627486
9563,17596,0.07179594,0.92820406
9564,8310,0.0404564,0.9595436
9565,32962,0.0602961,0.9397039
9566,6721,0.0287974,0.9712026
9567,60530,0.1053699,0.8946301
9568,105567,0.024232,0.975768
9569,21980,0.23176813,0.76823187
9570,26337,0.1420443,0.8579557
9571,43831,0.1156874,0.8843126
9572,112279,0.05480546,0.94519454
9573,33436,0.0504763,0.9495237
9574,105741,0.1161514,0.8838486
9575,82512,0.04032385,0.95967615
9576,45833,0.0,1.0
9577,86554,0.1635894,0.8364106
9578,49677,0.15341425,0.84658575
9579,58233,0.07554305,0.92445695
9580,98133,0.02206147,0.97793853
9581,104461,0.0,1.0
9582,21507,0.0522322,0.9477678
9583,49677,0.24457824,0.75542176
9584,101007,0.08647555,0.91352445
9585,73617,0.26369774,0.73630226
9586,1672,0.21535635,0.78464365
9587,112505,0.08290815,0.91709185
9588,14488,0.05898947,0.94101053
9589,28990,0.08121294,0.91878706
9590,82474,0.08648986,0.91351014
9591,98324,0.1620573,0.8379427
9592,60926,0.0540468,0.9459532
9593,27728,0.00960535,0.99039465
9594,13675,0.08521974,0.91478026
9595,1447,0.0784024,0.9215976
9596,17066,0.0337235,0.9662765
9597,6118,0.05012625,0.94987375
9598,45947,0.1871743,0.8128257
9599,81031,0.0884358,0.9115642
9600,91864,0.2170398,0.7829602
9601,8736,0.23211527,0.76788473
9602,21362,0.1684376,0.8315624
9603,17562,0.2053655,0.7946345
9604,11301,0.0,1.0
9605,73734,0.1208141,0.8791859
9606,17391,0.1645514,0.8354486
9607,17494,0.2083606,0.7916394
9608,60999,0.1155739,0.8844261
9609,7162,0.1936185,0.8063815
9610,26630,0.0796782,0.9203218
9611,52311,0.0494805,0.9505195
9612,60035,0.06140304,0.93859696
9613,54060,0.0957778,0.9042222
9614,15460,0.0,1.0
9615,26913,0.1171845,0.8828155
9616,60718,0.04636234,0.95363766
9617,109374,0.1028515,0.8971485
9618,79172,0.04499066,0.95500934
9619,27819,0.1265678,0.8734322
9620,15743,0.1007782,0.8992218
9621,60785,0.1113025,0.8886975
9622,97856,0.10758644,0.89241356
9623,53454,0.147865,0.852135
9624,38278,0.1165251,0.8834749
9625,23784,0.07276756,0.92723244
9626,33258,0.0324916,0.9675084
9627,98858,0.0,1.0
9628,48650,0.13086605,0.86913395
9629,18320,0.06194234,0.93805766
9630,98453,0.1611182,0.8388818
9631,26864,0.1526635,0.8473365
9632,11301,0.0,1.0
9633,29389,0.1944793,0.8055207
9634,61202,0.12183005,0.87816995
9635,58000,0.1369426,0.8630574
9636,51576,0.0591671,0.9408329
9637,60558,0.2111038,0.7888962
9638,15252,0.09314966,0.90685034
9639,92454,0.09578717,0.90421283
9640,1814,0.1287242,0.8712758
9641,69642,0.0375476,0.9624524
9642,24121,0.03954947,0.96045053
9643,55057,0.0715716,0.9284284
9644,3951,0.09805876,0.90194124
9645,13387,0.1030485,0.8969515
9646,13025,0.14794797,0.85205203
9647,52648,0.03471935,0.96528065
9648,1307,0.13872737,0.86127263
9649,84959,0.0480456,0.9519544
9650,18281,0.0621704,0.9378296
9651,11943,0.1059842,0.8940158
9652,36576,0.0428533,0.9571467
9653,81898,0.1064474,0.8935526
9654,1840,0.1212611,0.8787389
9655,18262,0.1436572,0.8563428
9656,69552,0.34676695,0.65323305
9657,84054,0.0,1.0
9658,33400,0.0375483,0.9624517
9659,107259,0.0,1.0
9660,15777,0.1013343,0.8986657
9661,66064,0.09897196,0.90102804
9662,6167,0.0469676,0.9530324
9663,24723,0.2859122,0.7140878
9664,58755,0.06164217,0.93835783
9665,7510,0.0511926,0.9488074
9666,6345,0.1488242,0.8511758
9667,19233,0.0,1.0
9668,98324,0.1599172,0.8400828
9669,44862,0.0,1.0
9670,8978,0.04388046,0.95611954
9671,23720,0.036768,0.963232
9672,25818,0.30079,0.69921
9673,113675,0.1537913,0.8462087
9674,27594,0.0,1.0
9675,45080,0.1388638,0.8611362
9676,12838,0.0225404,0.9774596
9677,33178,0.0644082,0.9355918
9678,79873,0.0160806,0.9839194
9679,82768,0.086972,0.913028
9680,49871,0.0691514,0.9308486
9681,1932,0.10204124,0.89795876
9682,13437,0.16932607,0.83067393
9683,58637,0.12625104,0.87374896
9684,73351,0.0778741,0.9221259
9685,112864,0.12247,0.87753
9686,49403,0.0,1.0
9687,54454,0.1519822,0.8480178
9688,60433,0.22914654,0.77085346
9689,36325,0.023216,0.976784
9690,21754,0.0,1.0
9691,14655,0.20070034,0.79929966
9692,18382,0.0562709,0.9437291
9693,76246,0.19931436,0.80068564
9694,49102,0.06824744,0.93175256
9695,66798,0.0884092,0.9115908
9696,13230,0.0,1.0
9697,34158,0.124259,0.875741
9698,13457,0.1980648,0.8019352
9699,28757,0.0,1.0
9700,24699,0.1497825,0.8502175
9701,105216,0.0377019,0.9622981
9702,33750,0.08847785,0.91152215
9703,13760,0.1608528,0.8391472
9704,50779,0.0625194,0.9374806
9705,94411,0.0,1.0
9706,95473,0.2743597,0.7256403
9707,26032,0.0509005,0.9490995
9708,88930,0.1594575,0.8405425
9709,57620,0.1059066,0.8940934
9710,105760,0.0876671,0.9123329
9711,78996,0.0794242,0.9205758
9712,88660,0.1974326,0.8025674
9713,64628,0.1489917,0.8510083
9714,66113,0.08989817,0.91010183
9715,27815,0.14335424,0.85664576
9716,28465,0.2242988,0.7757012
9717,18796,0.12372816,0.87627184
9718,106459,0.1004352,0.8995648
9719,15302,0.05450666,0.94549334
9720,72804,0.18518716,0.81481284
9721,28179,0.0341316,0.9658684
9722,39107,0.05172265,0.94827735
9723,94036,0.0595184,0.9404816
9724,42223,0.1914733,0.8085267
9725,13935,0.0858388,0.9141612
9726,18945,0.06558704,0.93441296
9727,46278,0.0,1.0
9728,49102,0.0793532,0.9206468
9729,101324,0.18378115,0.81621885
9730,5606,0.0553127,0.9446873
9731,8407,0.10205466,0.89794534
9732,98691,0.1077144,0.8922856
9733,69404,0.1735456,0.8264544
9734,59057,0.05469006,0.94530994
9735,111630,0.0833222,0.9166778
9736,10695,0.05323213,0.94676787
9737,113350,0.0495624,0.9504376
9738,17596,0.09708035,0.90291965
9739,79919,0.030254,0.969746
9740,79462,0.02962303,0.97037697
9741,42718,0.0,1.0
9742,7848,0.11387223,0.88612777
9743,101342,0.0693968,0.9306032
9744,29687,0.1142205,0.8857795
9745,20604,0.04166174,0.95833826
9746,82480,0.1247691,0.8752309
9747,34331,0.04267484,0.95732516
9748,21216,0.0388643,0.9611357
9749,94412,0.0622337,0.9377663
9750,109916,0.03666496,0.96333504
9751,82295,0.0878422,0.9121578
9752,53185,0.1530725,0.8469275
9753,35310,0.0911206,0.9088794
9754,88660,0.20369375,0.79630625
9755,63057,0.52978027,0.47021973
9756,13585,0.0228298,0.9771702
9757,29736,0.07601756,0.92398244
9758,60734,0.0496753,0.9503247
9759,58376,0.1590529,0.8409471
9760,98222,0.14028573,0.85971427
9761,36653,0.03864604,0.96135396
9762,42883,0.0371399,0.9628601
9763,94106,0.0909583,0.9090417
9764,75620,0.03357536,0.96642464
9765,1447,0.10974383,0.89025617
9766,81007,0.05502856,0.94497144
9767,41433,0.060342,0.939658
9768,28352,0.0366061,0.9633939
9769,691,0.0,1.0
9770,14832,0.10900974,0.89099026
9771,94031,0.0,1.0
9772,109949,0.1127626,0.8872374
9773,21623,0.02924585,0.97075415
9774,17081,0.0779709,0.9220291
9775,42672,0.1313705,0.8686295
9776,33414,0.03067535,0.96932465
9777,14767,0.0626008,0.9373992
9778,38755,0.05497915,0.94502085
9779,14850,0.0239394,0.9760606
9780,60785,0.10930973,0.89069027
9781,62957,0.05603665,0.94396335
9782,17732,0.0701792,0.9298208
9783,48125,0.14034575,0.85965425
9784,18036,0.1068519,0.8931481
9785,111117,0.1456682,0.8543318
9786,46324,0.13153917,0.86846083
9787,99182,0.03785324,0.96214676
9788,18427,0.08735085,0.91264915
9789,45271,0.09839743,0.90160257
9790,30014,0.0,1.0
9791,63548,0.0761633,0.9238367
9792,21722,0.0,1.0
9793,61309,0.03219557,0.96780443
9794,27819,0.13699067,0.86300933
9795,8293,0.14788115,0.85211885
9796,48752,0.20221806,0.79778194
9797,102867,0.06954134,0.93045866
9798,10889,0.14754903,0.85245097
9799,11519,0.0,1.0
9800,83639,0.0765449,0.9234551
9801,100300,0.14055234,0.85944766
9802,98925,0.1054415,0.8945585
9803,28237,0.0,1.0
9804,29176,0.07397497,0.92602503
9805,98497,0.10121304,0.89878696
9806,32605,0.0392586,0.9607414
9807,65377,0.15404445,0.84595555
9808,74184,0.1410055,0.8589945
9809,81102,0.1270255,0.8729745
9810,101843,0.14802486,0.85197514
9811,6293,0.2222401,0.7777599
9812,86554,0.1302302,0.8697698
9813,73309,0.1145963,0.8854037
9814,38245,0.13533914,0.86466086
9815,55057,0.0715716,0.9284284
9816,13760,0.13079184,0.86920816
9817,104,0.0,1.0
9818,38490,0.0446206,0.9553794
9819,111694,0.14708805,0.85291195
9820,11343,0.08154446,0.91845554
9821,19887,0.0708307,0.9291693
9822,54344,0.13804924,0.86195076
9823,105512,0.047313,0.952687
9824,113148,0.26320326,0.73679674
9825,7929,0.0650468,0.9349532
9826,17494,0.11747324,0.88252676
9827,59297,0.1103792,0.8896208
9828,88930,0.15945756,0.84054244
9829,24013,0.07532287,0.92467713
9830,1672,0.15274906,0.84725094
9831,53671,0.140849,0.859151
9832,60926,0.07307595,0.92692405
9833,24697,0.15469176,0.84530824
9834,60939,0.0,1.0
9835,25680,0.09791374,0.90208626
9836,6687,0.05512625,0.94487375
9837,11325,0.0455548,0.9544452
9838,11353,0.0577762,0.9422238
9839,113208,0.0677207,0.9322793
9840,19539,0.11638474,0.88361526
9841,7848,0.1070538,0.8929462
9842,2124,0.0744046,0.9255954
9843,62782,0.0990543,0.9009457
9844,92344,0.2129446,0.7870554
9845,23319,0.13190293,0.86809707
9846,46602,0.067538,0.932462
9847,27413,0.0535542,0.9464458
9848,59067,0.05708396,0.94291604
9849,4627,0.18703246,0.81296754
9850,106704,0.2196002,0.7803998
9851,1814,0.1029685,0.8970315
9852,31066,0.10905015,0.89094985
9853,18871,0.0922909,0.9077091
9854,60772,0.0,1.0
9855,14115,0.12363845,0.87636155
9856,6151,0.1346701,0.8653299
9857,8910,0.1404479,0.8595521
9858,983,0.1759569,0.8240431
9859,36636,0.2209755,0.7790245
9860,75505,0.0,1.0
9861,754,0.09156466,0.90843534
9862,54075,0.1955099,0.8044901
9863,50909,0.073545,0.926455
9864,39776,0.03627825,0.96372175
9865,5069,0.1482259,0.8517741
9866,17596,0.05965275,0.94034725
9867,60636,0.0899473,0.9100527
9868,13622,0.1089835,0.8910165
9869,64852,0.053158,0.946842
9870,23475,0.082799,0.917201
9871,105625,0.08192825,0.91807175
9872,24040,0.1160518,0.8839482
9873,8659,0.1598384,0.8401616
9874,66812,0.1152726,0.8847274
9875,59259,0.23388267,0.76611733
9876,58985,0.32910454,0.67089546
9877,75305,0.1249875,0.8750125
9878,42849,0.15611804,0.84388196
9879,53941,0.0523359,0.9476641
9880,81128,0.1030524,0.8969476
9881,21960,0.0423253,0.9576747
9882,54772,0.13696504,0.86303496
9883,1447,0.1726348,0.8273652
9884,45674,0.03528345,0.96471655
9885,44602,0.0,1.0
9886,24822,0.0,1.0
9887,37570,0.13004994,0.86995006
9888,82650,0.16615576,0.83384424
9889,110630,0.13178587,0.86821413
9890,47704,0.05067736,0.94932264
9891,25653,0.0761323,0.9238677
9892,19199,0.314047,0.685953
9893,99133,0.0742312,0.9257688
9894,1672,0.1959737,0.8040263
9895,15743,0.13345945,0.86654055
9896,52712,0.0,1.0
9897,36986,0.1334831,0.8665169
9898,8619,0.05728084,0.94271916
9899,43615,0.0598806,0.9401194
9900,80307,0.1295444,0.8704556
9901,38764,0.06407595,0.93592405
9902,46228,0.06542754,0.93457246
9903,6740,0.16359574,0.83640426
9904,17494,0.17419195,0.82580805
9905,10476,0.1135926,0.8864074
9906,60729,0.0522263,0.9477737
9907,18952,0.03779185,0.96220815
9908,100562,0.08800113,0.91199887
9909,3558,0.13877946,0.86122054
9910,101418,0.0856822,0.9143178
9911,111439,0.1356931,0.8643069
9912,98222,0.1067005,0.8932995
9913,27954,0.0,1.0
9914,41062,0.1546384,0.8453616
9915,50808,0.11457574,0.88542426
9916,2520,0.08323354,0.91676646
9917,17494,0.16106516,0.83893484
9918,111366,0.0752751,0.9247249
9919,19875,0.0748472,0.9251528
9920,1672,0.1601203,0.8398797
9921,103710,0.0655881,0.9344119
9922,46879,0.0504682,0.9495318
9923,60680,0.04509354,0.95490646
9924,22620,0.0846171,0.9153829
9925,11665,0.24897146,0.75102854
9926,59450,0.0799372,0.9200628
9927,47967,0.1335747,0.8664253
9928,19710,0.09071827,0.90928173
9929,42395,0.1208879,0.8791121
9930,23936,0.0957457,0.9042543
9931,105039,0.06273687,0.93726313
9932,838,0.142957,0.857043
9933,472,0.0885123,0.9114877
9934,15938,0.0365128,0.9634872
9935,18496,0.0644048,0.9355952
9936,1746,0.2644862,0.7355138
9937,19959,0.1406696,0.8593304
9938,1814,0.2186783,0.7813217
9939,52311,0.0494805,0.9505195
9940,65700,0.0,1.0
9941,68519,0.0574132,0.9425868
9942,46113,0.07087815,0.92912185
9943,84356,0.0,1.0
9944,17479,0.1387491,0.8612509
9945,13415,0.11358494,0.88641506
9946,52431,0.0860616,0.9139384
9947,73865,0.1006238,0.8993762
9948,58413,0.074955,0.925045
9949,5097,0.0,1.0
9950,103944,0.12924355,0.87075645
9951,78529,0.0859284,0.9140716
9952,83783,0.0562249,0.9437751
9953,24103,0.1192934,0.8807066
9954,24409,0.16308904,0.83691096
9955,17646,0.0,1.0
9956,38124,0.01020706,0.98979294
9957,28493,0.266116,0.733884
9958,69868,0.04174757,0.95825243
9959,21903,0.0635973,0.9364027
9960,21974,0.0238191,0.9761809
9961,94818,0.0347864,0.9652136
9962,61083,0.04963934,0.95036066
9963,43826,0.0176814,0.9823186
9964,54300,0.07743585,0.92256415
9965,110216,0.1352527,0.8647473
9966,19070,0.05836284,0.94163716
9967,98133,0.0,1.0
9968,8957,0.0,1.0
9969,20709,0.0,1.0
9970,60785,0.13465905,0.86534095
9971,14407,0.1669863,0.8330137
9972,113208,0.06772053,0.93227947
9973,59957,0.147468,0.852532
9974,111371,0.10146797,0.89853203
9975,98925,0.12785363,0.87214637
9976,60377,0.03048384,0.96951616
9977,1356,0.0,1.0
9978,60785,0.1062523,0.8937477
9979,20674,0.0,1.0
9980,94148,0.0,1.0
9981,101004,0.0,1.0
9982,2230,0.067796,0.932204
9983,105887,0.01447356,0.98552644
9984,22392,0.0,1.0
9985,24169,0.05922,0.94078
9986,13249,0.1752814,0.8247186
9987,34158,0.144589,0.855411
9988,27819,0.1428203,0.8571797
9989,113025,0.03895783,0.96104217
9990,4926,0.12319994,0.87680006
9991,60692,0.11413264,0.88586736
9992,28985,0.10206896,0.89793104
9993,65382,0.14793307,0.85206693
9994,21848,0.0311969,0.9688031
9995,75949,0.2383867,0.7616133
9996,17296,0.103121,0.896879
9997,37463,0.0,1.0
9998,24286,0.05184466,0.94815534
9999,46217,0.1015532,0.8984468
10000,82536,0.1294615,0.8705385
10001,41896,0.19350183,0.80649817
10002,58253,0.02946836,0.97053164
10003,38563,0.056274,0.943726
10004,105665,0.1518475,0.8481525
10005,75582,0.04399836,0.95600164
10006,77624,0.2759423,0.7240577
10007,98744,0.11738575,0.88261425
10008,94528,0.0,1.0
10009,20054,0.1327358,0.8672642
10010,76403,0.0656691,0.9343309
10011,5873,0.0,1.0
10012,66144,0.055051,0.944949
10013,3506,0.062758,0.937242
10014,72779,0.12109756,0.87890244
10015,48104,0.0,1.0
10016,38124,0.0220546,0.9779454
10017,42478,0.1607382,0.8392618
10018,21402,0.0885251,0.9114749
10019,47014,0.0,1.0
10020,110568,0.03662574,0.96337426
10021,7946,0.08945024,0.91054976
10022,25518,0.1305814,0.8694186
10023,41569,0.03947383,0.96052617
10024,29942,0.0,1.0
10025,99639,0.1607547,0.8392453
10026,13311,0.12306917,0.87693083
10027,17060,0.0562336,0.9437664
10028,4183,0.06884134,0.93115866
10029,26330,0.05714643,0.94285357
10030,3951,0.1070268,0.8929732
10031,78996,0.1215311,0.8784689
10032,51155,0.0523219,0.9476781
10033,17834,0.09198487,0.90801513
10034,113583,0.2068893,0.7931107
10035,29107,0.0,1.0
10036,75194,0.0630174,0.9369826
10037,23205,0.03828144,0.96171856
10038,113051,0.22794926,0.77205074
10039,5058,0.03108245,0.96891755
10040,21574,0.15857035,0.84142965
10041,71468,0.0,1.0
10042,55117,0.08839107,0.91160893
10043,107522,0.20113975,0.79886025
10044,13651,0.09727126,0.90272874
10045,17596,0.1014382,0.8985618
10046,25641,0.2017467,0.7982533
10047,9516,0.1113902,0.8886098
10048,105729,0.0871755,0.9128245
10049,96807,0.1424794,0.8575206
10050,105649,0.0349687,0.9650313
10051,75282,0.03306204,0.96693796
10052,23598,0.06560546,0.93439454
10053,10142,0.1850696,0.8149304
10054,112210,0.08890986,0.91109014
10055,8663,0.0809932,0.9190068
10056,32495,0.1834039,0.8165961
10057,66078,0.0978154,0.9021846
10058,42109,0.06972903,0.93027097
10059,98549,0.0959452,0.9040548
10060,56641,0.2359241,0.7640759
10061,61302,0.3429018,0.6570982
10062,78725,0.0971106,0.9028894
10063,59070,0.0872042,0.9127958
10064,54597,0.04551613,0.95448387
10065,24940,0.1044584,0.8955416
10066,98691,0.107321,0.892679
10067,4206,0.0567854,0.9432146
10068,85657,0.0,1.0
10069,84185,0.1222998,0.8777002
10070,90193,0.23201483,0.76798517
10071,72526,0.138788,0.861212
10072,21862,0.0984775,0.9015225
