symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url,wiki_title,wiki_url,company_type,traded_as,founded,headquarters,num_locations,area_served,key_people,services,revenue,operating_income,net_income,total_assets,total_equity,num_employees,subsidiaries,website,founders,formerly,products,isin
WEC,WEC Energy Group Inc. Common Stock,$111.14,0.49,0.443%,2455349,36153203167.0,United States,,Power Generation,Utilities,/market-activity/stocks/wec,"Trex Company, Inc.","https://en.wikipedia.org/wiki/Trex_Company,_Inc.",Public company,NYSE: TREXS&P 400 component,August 1996; 29 years ago (1996-08),"Winchester, Virginia, U.S.",,"United States, International",Bryan H. Fairbanks (president and CEO) James E. Cline (Chairman of the Board),,US$ 1.2 billion (2024),US$ 305 million (2024),US$ 226 million (2024),US$ 1.3 million (2024),,"1,838 (December 31, 2024)",,trex.com,,,"decking, railing, fascia, cladding, fencing, fasteners, outdoor lighting",
AVA,Avista Corporation Common Stock,$41.21,0.38,0.931%,835263,3353329488.0,United States,,Power Generation,Utilities,/market-activity/stocks/ava,JBT Corporation,https://en.wikipedia.org/wiki/JBT_Corporation,Public,NYSE: JBTMS&P 600 component,"1884 (as the Bean Spray Pump Company)1928 (as Food Machinery Corporation)2001 (spun off in FMC Technologies, Inc) 2008 (divested as JBT Corporation)2025 JBT Marel Corporation","Three First National PlazaChicago, Illinois, United States",,,Brian A. Deck (CEO)Árni Sigurdsson (President),,"$2,166 Million USD (2022)",,$130.7 Million USD (2022),,,"approx 5,200 (2023)",,www.jbtc.com,,,"Food and beverage processing, automated guided vehicle systems",
AQN,Algonquin Power & Utilities Corp. Common Shares,$5.96,0.03,0.506%,4214022,4578746446.0,United States,2016.0,Electric Utilities: Central,Utilities,/market-activity/stocks/aqn,Vistra Corp.,https://en.wikipedia.org/wiki/Vistra_Corp.,Public,NYSE: VSTDJUA componentS&P 500 component,2016; 9 years ago (2016),"Irving, Texas, U.S.",,,Jim Burke (CEO),,US$17.2 billion (2024),US$4.1 billion (2024),,US$37.8 billion (2024),,"approx. 6,850 (December 2024)",TXU EnergyLuminantDynegyHomefield EnergyAmbit EnergyCrius EnergyEnergy Harbor,vistracorp.com,,Vistra Energy Corp.,,
UGP,Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share),$4.02,-0.02,-0.495%,2230291,4349931824.0,Brazil,,Oil/Gas Transmission,Utilities,/market-activity/stocks/ugp,Rio Tinto (corporation),https://en.wikipedia.org/wiki/Rio_Tinto_(corporation),Dual-listed company,ASX: RIOLSE: RIONYSE: RIOFTSE 100 Index componentS&P/ASX 200 component,29 March 1873; 152 years ago (1873-03-29),"London, EnglandMelbourne, Australia",,Worldwide,Dominic Barton(chairman)Simon Trott(chief executive),,US$53.658 billion (2024),US$16.491 billion (2024),US$11.574 billion (2024),US$102.786 billion (2024),US$57.965 billion (2024),"60,000 (2024)",,www.riotinto.com,,,"Iron ore, bauxite, alumina, aluminium, copper, molybdenum, gold, diamonds, uranium, titanium dioxide, borates, salt, talc",
CLNE,Clean Energy Fuels Corp. Common Stock,$2.15,0.04,1.896%,1924406,471497148.0,United States,2007.0,Natural Gas Distribution,Utilities,/market-activity/stocks/clne,Digital World Acquisition Corp.,https://en.wikipedia.org/wiki/Digital_World_Acquisition_Corp.,Public,Nasdaq: DWAC (2021–2024),11 December 2020; 4 years ago (2020-12-11),,,,,,,,,,,,,dwacspac.com,,,,
EIX,Edison International Common Stock,$58.58,0.5,0.861%,5169636,22540825740.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/eix,Franklin Electric,https://en.wikipedia.org/wiki/Franklin_Electric,Public,Nasdaq: FELES&P 600 component,1944; 81 years ago (1944),"Fort Wayne, Indiana, United States",,,Joe Ruzynski (CEO),,2.1 billion (2023),,,,,"6,400 (2023)",,franklin-electric.com,,,,US3535141028
ORA,Ormat Technologies Inc. Common Stock,$108.55,1.98,1.858%,625841,6597863522.0,United States,2004.0,Electric Utilities: Central,Utilities,/market-activity/stocks/ora,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
BKH,Black Hills Corporation Common Stock,$70.07,0.08,0.114%,1180416,5288420437.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/bkh,Turtle Beach Corporation,https://en.wikipedia.org/wiki/Turtle_Beach_Corporation,Public,Nasdaq: TBCHRussell 2000 component,"1975; 50 years ago (1975) in Queens, New York","San Diego, California, U.S.",,,Terry Jimenez (chairman)Cris Keirn(CEO)Mark Weinswig (CFO),,$234.7 million (2019) $287.4 million (2018),,"$235,000,000 USD",,,,"Roccat, Neat Microphones, Performance Designed Products, Victrix",www.turtlebeach.com,"Carmine Bonanno, Fred Romano, Robert HokeRoy Smith",,"Gaming headsets, Game controllers, Gaming keyboards, Flight simulation, Race simulation",
NWE,NorthWestern Energy Group Inc. Common Stock,$65.69,0.08,0.122%,573566,4033827735.0,United States,,Power Generation,Utilities,/market-activity/stocks/nwe,"Trex Company, Inc.","https://en.wikipedia.org/wiki/Trex_Company,_Inc.",Public company,NYSE: TREXS&P 400 component,August 1996; 29 years ago (1996-08),"Winchester, Virginia, U.S.",,"United States, International",Bryan H. Fairbanks (president and CEO) James E. Cline (Chairman of the Board),,US$ 1.2 billion (2024),US$ 305 million (2024),US$ 226 million (2024),US$ 1.3 million (2024),,"1,838 (December 31, 2024)",,trex.com,,,"decking, railing, fascia, cladding, fencing, fasteners, outdoor lighting",
PEG,Public Service Enterprise Group Incorporated Common Stock,$81.27,0.51,0.632%,2581494,40566243630.0,United States,,Power Generation,Utilities,/market-activity/stocks/peg,Applied Logic Corporation,https://en.wikipedia.org/wiki/Applied_Logic_Corporation,,,"1962; 63 years ago (1962) in Princeton, New Jersey",,,,Richard M. Colgate (president),,,,,,,,,,,,,
BIPC,Brookfield Infrastructure Corporation Brookfield Infrastructure Corporation,$44.29,-0.06,-0.135%,979888,5851245972.0,Canada,,Oil & Gas Production,Utilities,/market-activity/stocks/bipc,PNC Financial Services,https://en.wikipedia.org/wiki/PNC_Financial_Services,Public,NYSE: PNCS&P 500 component,"April 10, 1845; 180 years ago (1845-04-10)Operational: January 28, 1852; 173 years ago (1852-01-28)","Tower at PNC Plaza,Pittsburgh, Pennsylvania, U.S.","2,629 branches 9,523 automated teller machines (2021)",Worldwide,William S. Demchak (chairman and CEO)Mark Wiedman (president),,US$21.1 billion (2022),US$7.9 billion (2022),US$6.1 billion (2022),US$557 billion (2022),US$55.726 billion (2021),"59,426 (2021)",PNC Bank,pnc.com,,,"Consumer banking, Corporate banking, Private banking, Financial analysis, Insurance, Investment banking, Mortgage loans, Private equity, Wealth management, Credit cards",
ENLT,Enlight Renewable Energy Ltd. Ordinary Shares,$35.60,0.735,2.108%,33542,4239804784.0,Israel,2023.0,Electric Utilities: Central,Utilities,/market-activity/stocks/enlt,"Trex Company, Inc.","https://en.wikipedia.org/wiki/Trex_Company,_Inc.",Public company,NYSE: TREXS&P 400 component,August 1996; 29 years ago (1996-08),"Winchester, Virginia, U.S.",,"United States, International",Bryan H. Fairbanks (president and CEO) James E. Cline (Chairman of the Board),,US$ 1.2 billion (2024),US$ 305 million (2024),US$ 226 million (2024),US$ 1.3 million (2024),,"1,838 (December 31, 2024)",,trex.com,,,"decking, railing, fascia, cladding, fencing, fasteners, outdoor lighting",
IDA,IDACORP Inc. Common Stock,$127.94,1.17,0.923%,370059,6914545959.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/ida,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
AM,Antero Midstream Corporation Common Stock,$17.70,0.01,0.057%,3511391,8430067500.0,United States,2017.0,Natural Gas Distribution,Utilities,/market-activity/stocks/am,APA Corporation,https://en.wikipedia.org/wiki/APA_Corporation,Public,Nasdaq: APAS&P 500 component,"December 6, 1954; 70 years ago (1954-12-06)","Post Oak CentralHouston, Texas, U.S.",,,John J. Christmann IV (CEO),,US$9.74 billion (2024),US$1.90 billion (2024),US$804 million (2024),US$19.4 billion (2024),US$5.28 billion (2024),"2,305 (2024)",,apacorp.com,Truman AndersonCharles ArnaoRaymond Plank,,PetroleumNatural gas,US03743Q1085
RNW,ReNew Energy Global plc Class A Ordinary Shares,$7.52,0.02,0.267%,1022423,2728023963.0,United Kingdom,,Electric Utilities: Central,Utilities,/market-activity/stocks/rnw,National Grid plc,https://en.wikipedia.org/wiki/National_Grid_plc,Public limited company,LSE: NG.NYSE: NGGFTSE 100 component (NG.),1990; 35 years ago (1990) in London,"London, England, UK",,,Paula Rosput Reynolds (Chair)John Pettigrew (CEO),,£18.378 billion (2025),£4.765 billion (2025),£2.622 billion (2025),£106.742 billion (2025),£37.826 billion (2025),"31,645 (2025)",,nationalgrid.com,,New National Grid plc (2000–2002)National Grid Group plc (January–October 2002)National Grid Transco plc (2002–2005),Electricity transmissionElectricity distributionGas distributionGas transmission,GB00BDR05C01
SWX,Southwest Gas Holdings Inc. Common Stock (DE),$80.44,0.07,0.087%,377015,5806387650.0,United States,,Oil & Gas Production,Utilities,/market-activity/stocks/swx,Digital World Acquisition Corp.,https://en.wikipedia.org/wiki/Digital_World_Acquisition_Corp.,Public,Nasdaq: DWAC (2021–2024),11 December 2020; 4 years ago (2020-12-11),,,,,,,,,,,,,dwacspac.com,,,,
AEE,Ameren Corporation Common Stock,$104.53,1.07,1.034%,1874615,28274833569.0,United States,,Power Generation,Utilities,/market-activity/stocks/aee,Telus Corporation,https://en.wikipedia.org/wiki/Telus_Corporation,Public,TSX: T (voting)NYSE: TUS&P/TSX 60 component,"1990; 35 years ago (1990) in Edmonton, Alberta, Canada","510 West Georgia Street, Vancouver, British Columbia, Canada",,Worldwide,Darren Entwistle (president and CEO)Doug French (CFO),,CA$20.116 billion (2023),CA$2.362 billion (2023),CA$867 millions (2023),CA$56.136 billions (2023),,"106,400 (2023)",Telus CommunicationsTelus MobilityTelus HealthTelus DigitalTelus Agriculture,www.telus.com,,,"HSPA+, LTE, 5G",CA87971M1032
GNE,Genie Energy Ltd. Class B Common Stock Stock,$14.34,0.23,1.63%,107898,379937640.0,United States,2011.0,Power Generation,Utilities,/market-activity/stocks/gne,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
MSEX,Middlesex Water Company Common Stock,$50.01,1.42,2.922%,133304,917074328.0,United States,,Water Supply,Utilities,/market-activity/stocks/msex,The York Water Company,https://en.wikipedia.org/wiki/The_York_Water_Company,,,,,,,,,,,,,,,,,,,,
YORW,York Water Company (The) Common Stock,$31.92,0.735,2.357%,97032,460754986.0,United States,,Water Supply,Utilities,/market-activity/stocks/yorw,The York Water Company,https://en.wikipedia.org/wiki/The_York_Water_Company,,,,,,,,,,,,,,,,,,,,
CEG,Constellation Energy Corporation Common Stock ,$338.11,-7.67,-2.218%,2946377,105588398949.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/ceg,Green Dot Corporation,https://en.wikipedia.org/wiki/Green_Dot_Corporation,Public,NYSE: GDOT (Class A),1999; 26 years ago (1999),"Austin, Texas, U.S.",,,George Gresham (CEO),,$1.25 billion(2020),,,,,"1,200",,greendot.com,Steve Streit,,Prepaid MasterCard and Visa cards,
OTTR,Otter Tail Corporation Common Stock,$81.63,0.67,0.828%,247566,3420747598.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/ottr,Turtle Beach Corporation,https://en.wikipedia.org/wiki/Turtle_Beach_Corporation,Public,Nasdaq: TBCHRussell 2000 component,"1975; 50 years ago (1975) in Queens, New York","San Diego, California, U.S.",,,Terry Jimenez (chairman)Cris Keirn(CEO)Mark Weinswig (CFO),,$234.7 million (2019) $287.4 million (2018),,"$235,000,000 USD",,,,"Roccat, Neat Microphones, Performance Designed Products, Victrix",www.turtlebeach.com,"Carmine Bonanno, Fred Romano, Robert HokeRoy Smith",,"Gaming headsets, Game controllers, Gaming keyboards, Flight simulation, Race simulation",
CNP,CenterPoint Energy Inc (Holding Co) Common Stock,$39.56,-0.03,-0.076%,5497978,25827468880.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/cnp,Triller (company),https://en.wikipedia.org/wiki/Triller_(company),Private,,"July 23, 2015; 10 years ago (2015-07-23) in Los Angeles, California, U.S.","2121 Avenue of the Stars, Los Angeles, California, U.S.",,Worldwide,Mike Lu (President) Mahi de Silva (CEO) Lauren Braun Diamont (VP of Content & Strategy),,,,,,,,BKFCFlipps MediaThuzio,,David Leiberman Sammy Rubin,TrillerNet Triller Hold Co,TrillerTriller TV,
EVRG,Evergy Inc. Common Stock,$75.85,0.825,1.10%,2067260,17461742822.0,United States,,Power Generation,Utilities,/market-activity/stocks/evrg,Spire Inc.,https://en.wikipedia.org/wiki/Spire_Inc.,Public,NYSE: SRS&P 400 Component,1857 as The Laclede Gas Light Company,"St. Louis, Missouri, United States",,"St. Louis, MissouriKansas City, MissouriBirmingham, AlabamaMontgomery, AlabamaMobile, AlabamaHattiesburg, Mississippi",Steve Lindsey (CEO),Natural gas distribution,US$1.855 billion (Fiscal Year Ended 30 September 2020),US$206.4 million (Fiscal Year Ended 30 September 2020),US$88.6 million (Fiscal Year Ended 30 September 2020),US$8.241 billion (Fiscal Year Ended 30 September 2020),US$2.522 billion (Fiscal Year Ended 30 September 2020),"3,296 (2016)","Alabama Gas Corporation (Alagasco)EnergySouth, Inc.Laclede Gas Company",spireenergy.com,,,Natural gas,
SO,Southern Company (The) Common Stock,$89.27,0.7,0.79%,6434639,98295629335.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/so,Southern Company,https://en.wikipedia.org/wiki/Southern_Company,Public,NYSE: SODJUA componentS&P 100 componentS&P 500 component,November 1945; 80 years ago (1945-11),"Atlanta, Georgia, U.S.",,6 U.S. states: Alabama Georgia Illinois Mississippi Tennessee Virginia,"Chris Womack(chairman, president, & CEO)David Poroch(EVP & CFO)",,US$26.72 billion (2024),US$7.07 billion (2024),US$4.40 billion (2024),US$145.18 billion (2024),US$36.67 billion (2024),"28,600 (2024)",Southern Company GasAlabama Power Georgia PowerMississippi PowerSouthern Company ServicesSouthern LincSouthern NuclearSouthern Company GenerationSouthern PowerSouthern TelecomPowerSecure,southerncompany.com,,,,
CWST,Casella Waste Systems Inc. Class A Common Stock,$95.05,2.03,2.182%,981917,6035058696.0,United States,1997.0,Environmental Services,Utilities,/market-activity/stocks/cwst,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
SRE,DBA Sempra Common Stock,$92.50,1.79,1.973%,4635053,60373040693.0,United States,,Natural Gas Distribution,Utilities,/market-activity/stocks/sre,Xcel Energy,https://en.wikipedia.org/wiki/Xcel_Energy,Public,Nasdaq: XELDJUA componentNasdaq-100 componentS&P 500 component,"June 17, 1909; 116 years ago (1909-06-17) in Stillwater, Minnesota, U.S. (as Washington County Light & Power Company)","Minneapolis, Minnesota, U.S.",,"NSPM: Minnesota, North Dakota, and South DakotaNSPW: Michigan and WisconsinPSCo: ColoradoSPS: New Mexico and Texas","Robert C. Frenzel (chairman, president, and CEO)Timothy O'Connor (Executive VP and COO)Brian J. Van Abel (Executive VP and CFO)",,US$13.44 billion (2024),US$2.386 billion (2024),US$1.936 billion (2024),US$70.04 billion (2024),US$19.52 billion (2024),"11,380 (2024)",Northern States Power Company (Minnesota)Northern States Power Company (Wisconsin)Public Service Company of ColoradoSouthwestern Public Service CompanyNRG Energy (1992–2003),my.xcelenergy.com,H.M. Byllesby,,Electric PowerNatural Gas,
CIEN,Ciena Corporation Common Stock,$178.26,1.81,1.026%,3812339,25144626160.0,United States,1997.0,Telecommunications Equipment,Utilities,/market-activity/stocks/cien,Centene Corporation,https://en.wikipedia.org/wiki/Centene_Corporation,Public,NYSE: CNCS&P 500 component,1984; 41 years ago (1984),"St. Louis, Missouri, U.S.",,,Sarah London (CEO)Susan Smith (COO),Health care providerPharmacy benefit manager,US$163 billion (2024),US$3.18 billion (2024),US$3.31 billion (2024),US$82.4 billion (2024),US$26.4 billion (2024),"60,500 (2024)",,www.centene.com,"Elizabeth ""Betty"" Brinn",,,
TVE,Tennessee Valley Authority,$24.08,-0.1,-0.414%,3703,0.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/tve,Texas Gas Service,https://en.wikipedia.org/wiki/Texas_Gas_Service,Division of ONE Gas,,2003; 22 years ago (2003),"Austin, Texas, United States",,"100 Texas communities(644,000 customers)","Jim Jarrett, Vice President of Operations",,,,,,,800,,Texas Gas Service,,,Natural gas distribution,
KEN,Kenon Holdings Ltd. Ordinary Shares,$55.57,0.73,1.331%,6056,2897988948.0,Singapore,2015.0,Electric Utilities: Central,Utilities,/market-activity/stocks/ken,"Valhi, Inc.","https://en.wikipedia.org/wiki/Valhi,_Inc.",Public,NYSE: VHIRussell 2000 Index component,1987,"Dallas, Texas, U.S.",,,"Robert D. Graham, Vice Chairman of the Board, President and CEO",,US$2.296 Billion (FY 2021),US$ 257.8 Million (FY 2021),US$ 127.2 Million (FY 2021),US$3.005 Billion (FY 2021),US$1.158 Billion (FY 2021),"2,847",,Valhi.net,,,"titanium dioxide pigments (TiO2), security products, recreational marine products, real estate, water distribution, insurance",
XIFR,XPLR Infrastructure LP Common Units representing limited partner interests,$9.03,0.11,1.233%,1550361,848516104.0,United States,2014.0,Electric Utilities: Central,Utilities,/market-activity/stocks/xifr,Gentex (standard),https://en.wikipedia.org/wiki/Gentex_(standard),,,,,,,,,,,,,,,,,,,,
HE,Hawaiian Electric Industries Inc. Common Stock,$11.52,0.15,1.319%,1490539,1988587884.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/he,"Trex Company, Inc.","https://en.wikipedia.org/wiki/Trex_Company,_Inc.",Public company,NYSE: TREXS&P 400 component,August 1996; 29 years ago (1996-08),"Winchester, Virginia, U.S.",,"United States, International",Bryan H. Fairbanks (president and CEO) James E. Cline (Chairman of the Board),,US$ 1.2 billion (2024),US$ 305 million (2024),US$ 226 million (2024),US$ 1.3 million (2024),,"1,838 (December 31, 2024)",,trex.com,,,"decking, railing, fascia, cladding, fencing, fasteners, outdoor lighting",
DTE,DTE Energy Company Common Stock,$135.77,0.06,0.044%,1245257,28197122539.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/dte,Hub Power Company,https://en.wikipedia.org/wiki/Hub_Power_Company,Public,PSX: HUBC KSE 100 component KSE 30 component,1991; 34 years ago (1991),"Karachi, Pakistan",,Pakistan,Kamran Kamal (CEO)Habibullah Khan (Chairman),,,,Rs. 70.018 billion (US$240 million) (2024),,Rs. 190.368 billion (US$660 million) (2024),801 (2024),Hub Power Services Limited Narowal Energy Limited Laraib Energy Limited (74.95%) Thar Energy Limited (60%) Prime International Oil & Gas Company Limited (50%) China Power Hub Operating Company Limited (49%) China Power Hub Generation Company Limited (47.5%) ThalNova Power (38.3%) Mega Motor Company (50%),hubpower.com,,,,
ETR,Entergy Corporation Common Stock,$93.70,0.35,0.375%,2601121,41846129905.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/etr,Telus Corporation,https://en.wikipedia.org/wiki/Telus_Corporation,Public,TSX: T (voting)NYSE: TUS&P/TSX 60 component,"1990; 35 years ago (1990) in Edmonton, Alberta, Canada","510 West Georgia Street, Vancouver, British Columbia, Canada",,Worldwide,Darren Entwistle (president and CEO)Doug French (CFO),,CA$20.116 billion (2023),CA$2.362 billion (2023),CA$867 millions (2023),CA$56.136 billions (2023),,"106,400 (2023)",Telus CommunicationsTelus MobilityTelus HealthTelus DigitalTelus Agriculture,www.telus.com,,,"HSPA+, LTE, 5G",CA87971M1032
OGS,ONE Gas Inc. Common Stock,$82.92,1.08,1.32%,473301,4975120480.0,United States,2014.0,Oil/Gas Transmission,Utilities,/market-activity/stocks/ogs,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
EMA,Emera Incorporated Common Shares,$47.41,-0.34,-0.712%,317517,14256187000.0,,2025.0,Electric Utilities: Central,Utilities,/market-activity/stocks/ema,Kronos Incorporated,https://en.wikipedia.org/wiki/Kronos_Incorporated,Private,Nasdaq: KRON,"October 31, 1977; 48 years ago (1977-10-31)","Lowell, Massachusetts, U.S.",,,Aron Ain (CEO),,$1.433 billion (2019),,,,,"6,000 (2019)",,www.kronos.com,Mark S. Ain,,,
OKE,ONEOK Inc. Common Stock,$70.53,0.81,1.162%,4916839,44379701715.0,United States,,Oil & Gas Production,Utilities,/market-activity/stocks/oke,BCE Inc.,https://en.wikipedia.org/wiki/BCE_Inc.,Public,TSX: BCENYSE: BCES&P/TSX 60 component,1983; 42 years ago (1983),"Verdun, Quebec, Canada",,,"Mirko Bibic (president & CEO)Glen LeBlanc (CFO & vice chair, Atlantic Canada)",,CA$24.41 billion (2024),CA$10.59 billion (2024),CA$375 million (2024),CA$73.49 billion (2024),CA$17.36 billion (2024),"40,390 (2024)",Bell CanadaBell MediaBell Technical SolutionsMaple Leaf Sports & Entertainment (37.5%)Bell MobilityBell AliantVirgin PlusBell InternetBell Satellite TVBell Fibe TVFibeBell MTSLucky MobileThe Source (2009–2024) (Converted to Best Buy Express)Glentel Inc. (50%)Northwestel Ziply Fiber,bce.ca,,Bell Canada Enterprises Inc. (1983–1988),Fixed line and mobile telephonyInternet servicesDigital televisionRadio broadcastingPrint,
NGG,National Grid Transco PLC National Grid PLC (NEW) American Depositary Shares,$75.19,-0.64,-0.844%,806289,74610283521.0,United Kingdom,,Natural Gas Distribution,Utilities,/market-activity/stocks/ngg,Dunlop (brands),https://en.wikipedia.org/wiki/Dunlop_(brands),,,,,,,,,,,,,,,,,,,,
WMB,Williams Companies Inc. (The) Common Stock,$59.61,0.7,1.188%,8195064,72796856662.0,United States,,Natural Gas Distribution,Utilities,/market-activity/stocks/wmb,Triller (company),https://en.wikipedia.org/wiki/Triller_(company),Private,,"July 23, 2015; 10 years ago (2015-07-23) in Los Angeles, California, U.S.","2121 Avenue of the Stars, Los Angeles, California, U.S.",,Worldwide,Mike Lu (President) Mahi de Silva (CEO) Lauren Braun Diamont (VP of Content & Strategy),,,,,,,,BKFCFlipps MediaThuzio,,David Leiberman Sammy Rubin,TrillerNet Triller Hold Co,TrillerTriller TV,
SR,Spire Inc. Common Stock,$86.10,0.71,0.831%,383691,5083182907.0,United States,,Oil/Gas Transmission,Utilities,/market-activity/stocks/sr,BCE Inc.,https://en.wikipedia.org/wiki/BCE_Inc.,Public,TSX: BCENYSE: BCES&P/TSX 60 component,1983; 42 years ago (1983),"Verdun, Quebec, Canada",,,"Mirko Bibic (president & CEO)Glen LeBlanc (CFO & vice chair, Atlantic Canada)",,CA$24.41 billion (2024),CA$10.59 billion (2024),CA$375 million (2024),CA$73.49 billion (2024),CA$17.36 billion (2024),"40,390 (2024)",Bell CanadaBell MediaBell Technical SolutionsMaple Leaf Sports & Entertainment (37.5%)Bell MobilityBell AliantVirgin PlusBell InternetBell Satellite TVBell Fibe TVFibeBell MTSLucky MobileThe Source (2009–2024) (Converted to Best Buy Express)Glentel Inc. (50%)Northwestel Ziply Fiber,bce.ca,,Bell Canada Enterprises Inc. (1983–1988),Fixed line and mobile telephonyInternet servicesDigital televisionRadio broadcastingPrint,
CWT,California Water Service Group Common Stock,$45.52,1.14,2.569%,413715,2712597842.0,United States,,Water Supply,Utilities,/market-activity/stocks/cwt,Public Service Enterprise Group,https://en.wikipedia.org/wiki/Public_Service_Enterprise_Group,Public,NYSE: PEGDJUA componentS&P 500 component,"1903; 122 years ago (1903) (legacy), 1928; 97 years ago (1928) (PSE&G), 1985; 40 years ago (1985) (PSEG)","Newark, New Jersey, US",,,"Ralph LaRossa (President, CEO)Daniel Cregg (EVP, CFO)",,US$ 10.290 billion (2024) US$ 11.273 billion (2023),US$ 2.353 billion (2024) US$ 3.685 billion (2023),US$ 1.772 billion (2024) US$ 2.563 billion (2023),US$ 54.640 billion (2024) US$ 50.741 billion (2023),US$ 16.114 billion (2024) US$ 15.477 billion (2023),"12,945 (2017)","PSE&G, PSEG PowerPSEG Long Island",pseg.com,,,,
KMI,Kinder Morgan Inc. Common Stock,$26.98,0.26,0.973%,14887276,60024035322.0,United States,2011.0,Natural Gas Distribution,Utilities,/market-activity/stocks/kmi,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
EPD,Enterprise Products Partners L.P. Common Stock,$32.44,0.55,1.725%,4516152,70178134862.0,United States,,Natural Gas Distribution,Utilities,/market-activity/stocks/epd,Fortis Inc.,https://en.wikipedia.org/wiki/Fortis_Inc.,Public,TSX: FTSNYSE: FTSS&P/TSX 60 component,1987; 38 years ago (1987),"St. John's, Newfoundland and Labrador, Canada",,,"David Hutchens, President & CEO",,CA$11.5 billion (2024),CA$3.29 billion (2024),CA$1.83 billion (2024),CA$73.5 billion (2024),CA$23.8 billion (2024),"9,800 (2024)",,www.fortisinc.com,Angus Bruneau,,"Electricity, Natural Gas",
TVC,Tennessee Valley Authority Common Stock,$24.131,-0.009,-0.037%,4420,0.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/tvc,Texas Gas Service,https://en.wikipedia.org/wiki/Texas_Gas_Service,Division of ONE Gas,,2003; 22 years ago (2003),"Austin, Texas, United States",,"100 Texas communities(644,000 customers)","Jim Jarrett, Vice President of Operations",,,,,,,800,,Texas Gas Service,,,Natural gas distribution,
