symbol,name,lastsale,netchange,pctchange,volume,marketCap,country,ipoyear,industry,sector,url,wiki_title,wiki_url,company_type,traded_as,founded,headquarters,num_locations,area_served,key_people,services,revenue,operating_income,net_income,total_assets,total_equity,num_employees,subsidiaries,website,founders,formerly,products,isin
VST,Vistra Corp. Common Stock,$168.59,-5.2,-2.992%,6299643,57122589359.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/vst,Oklo Inc.,https://en.wikipedia.org/wiki/Oklo_Inc.,Public,NYSE: OKLO,2013; 12 years ago (2013),"Santa Clara, California, U.S.",,Worldwide,,,,,,,,100 (2024),,oklo.com,Jacob DeWitte Caroline DeWitte,,Aurora Powerhouse Reactor,
CMS,CMS Energy Corporation Common Stock,$74.04,0.54,0.735%,2421746,22531835401.0,United States,,Power Generation,Utilities,/market-activity/stocks/cms,Green Dot Corporation,https://en.wikipedia.org/wiki/Green_Dot_Corporation,Public,NYSE: GDOT (Class A),1999; 26 years ago (1999),"Austin, Texas, U.S.",,,George Gresham (CEO),,$1.25 billion(2020),,,,,"1,200",,greendot.com,Steve Streit,,Prepaid MasterCard and Visa cards,
ATO,Atmos Energy Corporation Common Stock,$175.16,0.39,0.223%,1894706,28322204734.0,United States,,Oil/Gas Transmission,Utilities,/market-activity/stocks/ato,MGIC Investment Corporation,https://en.wikipedia.org/wiki/MGIC_Investment_Corporation,Public,NYSE: MTGS&P 400 component,1957,"Milwaukee, Wisconsin, U.S.",,,,,,,,,,,,www.mgic.com,Max H. Karl,,,
AEP,American Electric Power Company Inc. Common Stock,$120.84,-0.06,-0.05%,3232793,64681495346.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/aep,StoneX Group Inc.,https://en.wikipedia.org/wiki/StoneX_Group_Inc.,Public,Nasdaq: SNEXS&P 600 Component,1924; 101 years ago (1924),New York,,,Sean O’Connor (CEO)Bill Dunaway (CFO)Stuart Davison (COO),,US$64.38 billion (2023)[citation needed],,US$234.8 million (2023),,,"4,000 (2024)",,www.stonex.com/en/,,INTL FCStone,,
FTS,Fortis Inc. Common Shares,$51.57,0.1,0.194%,1334737,26063478000.0,United States,2016.0,Electric Utilities: Central,Utilities,/market-activity/stocks/fts,"Navan, Inc.","https://en.wikipedia.org/wiki/Navan,_Inc.",Public,Nasdaq: NAVN,March 2015; 10 years ago (March 2015),"Palo Alto, California, United States",,Worldwide,Ariel Cohen (CEO)Ilan Twig (CTO)Amy Butte (CFO),,,,,,,"3,000 (2022)",,navan.com,Ariel CohenIlan Twig,,,
SUNE,SUNation Energy Inc. Common Stock,$1.28,0.2,18.519%,204191,4360466.0,United States,,Telecommunications Equipment,Utilities,/market-activity/stocks/sune,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
AUDC,AudioCodes Ltd. Common Stock,$8.67,0.21,2.482%,139634,255531716.0,Israel,1999.0,Telecommunications Equipment,Utilities,/market-activity/stocks/audc,"Micro Electronics, Inc.","https://en.wikipedia.org/wiki/Micro_Electronics,_Inc.",Private,,,"Hilliard, Ohio, U.S.",,,John Baker,,,,,,,,,microcenter.com,,,,
XEL,Xcel Energy Inc. Common Stock,$79.67,0.18,0.226%,3825019,47127973715.0,United States,,Power Generation,Utilities,/market-activity/stocks/xel,Oklo Inc.,https://en.wikipedia.org/wiki/Oklo_Inc.,Public,NYSE: OKLO,2013; 12 years ago (2013),"Santa Clara, California, U.S.",,Worldwide,,,,,,,,100 (2024),,oklo.com,Jacob DeWitte Caroline DeWitte,,Aurora Powerhouse Reactor,
UGI,UGI Corporation Common Stock,$37.61,2.48,7.059%,4040290,8083299388.0,United States,,Natural Gas Distribution,Utilities,/market-activity/stocks/ugi,Centene Corporation,https://en.wikipedia.org/wiki/Centene_Corporation,Public,NYSE: CNCS&P 500 component,1984; 41 years ago (1984),"St. Louis, Missouri, U.S.",,,Sarah London (CEO)Susan Smith (COO),Health care providerPharmacy benefit manager,US$163 billion (2024),US$3.18 billion (2024),US$3.31 billion (2024),US$82.4 billion (2024),US$26.4 billion (2024),"60,500 (2024)",,www.centene.com,"Elizabeth ""Betty"" Brinn",,,
UTL,UNITIL Corporation Common Stock,$49.04,0.03,0.061%,119130,878541449.0,United States,1985.0,Power Generation,Utilities,/market-activity/stocks/utl,UGI Corporation,https://en.wikipedia.org/wiki/UGI_Corporation,Public company,NYSE: UGIS&P 400 component,1882; 143 years ago (1882),"King of Prussia, Pennsylvania, U.S.",,United StatesEurope,"Mario Longhi, Chairperson Bob Flexon, CEOSean O'Brien, CFO",,$7.651 billion (2018),,$0.718 billion (2018),$11.980 billion (2018),$3.681 billion (2018),"7,700 (2018)",UGI UtiltiesUGI Energy ServicesMountaineer Gas Co.AmeriGasUGI International,www.ugicorp.com,,United Gas Improvement Co.,,
PPL,PPL Corporation Common Stock,$36.12,0.58,1.632%,8228026,26719379073.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/ppl,Telus Corporation,https://en.wikipedia.org/wiki/Telus_Corporation,Public,TSX: T (voting)NYSE: TUS&P/TSX 60 component,"1990; 35 years ago (1990) in Edmonton, Alberta, Canada","510 West Georgia Street, Vancouver, British Columbia, Canada",,Worldwide,Darren Entwistle (president and CEO)Doug French (CFO),,CA$20.116 billion (2023),CA$2.362 billion (2023),CA$867 millions (2023),CA$56.136 billions (2023),,"106,400 (2023)",Telus CommunicationsTelus MobilityTelus HealthTelus DigitalTelus Agriculture,www.telus.com,,,"HSPA+, LTE, 5G",CA87971M1032
TXNM,TXNM Energy Inc. Common Stock,$58.08,0.29,0.502%,1150073,6326152356.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/txnm,"Waste Management, Inc.","https://en.wikipedia.org/wiki/Waste_Management,_Inc.",Public,NYSE: WMS&P 500 component,"January 1, 1968; 57 years ago (1968-01-01)[citation needed] in Chicago, Illinois, U.S.","Houston, Texas, U.S.",,North America,"James C. Fish, Jr. (president & CEO)","Waste, recyclables, yard debris / organics, and hazardous materials collection, hauling, treatment and disposalDumpster rentalPortable toilet rentalSustainability Advisory Services","US$20.426 billion (Fiscal Year Ended December 31, 2023)","US$3.575 billion (Fiscal Year Ended December 31, 2023)","US$2.304 billion (Fiscal Year Ended December 31, 2023)","US$32.823 billion (Fiscal Year Ended December 31, 2023)","US$6.903 billion (Fiscal Year Ended December 31, 2023)","~48,000 (December 2023)",,wm.com,Wayne HuizengaDean Buntrock,"USA Waste Services, Inc.",Bagster,
TRGP,Targa Resources Inc. Common Stock,$170.54,0.34,0.20%,1546501,36607871505.0,United States,2010.0,Natural Gas Distribution,Utilities,/market-activity/stocks/trgp,Organigram Inc.,https://en.wikipedia.org/wiki/Organigram_Inc.,,Nasdaq: OGI TSX: OGI,,"1400-145 King Street West, Toronto, Canada",,,,,"US$247,177,000 (2024)",,,,,875 (2024),,organigram.ca,,,,
RNWWW,ReNew Energy Global plc Warrant,$0.0103,-0.0007,-6.364%,20512,3736522.0,United Kingdom,,Electric Utilities: Central,Utilities,/market-activity/stocks/rnwww,Shell plc,https://en.wikipedia.org/wiki/Shell_plc,Public,LSE: SHEL Euronext Amsterdam: SHELL NYSE: SHEL FTSE 100 component AEX component,"April 1907; 118 years ago (1907-04) (as Royal Dutch Shell)20 July 2005; 20 years ago (2005-07-20) in Shell Centre, London (current entity)","Shell CentreLondon, England",,Worldwide,Sir Andrew Mackenzie (chairman)Wael Sawan (CEO),,US$284.3 billion (2024),US$34.7 billion (2024),US$16.5 billion (2024),US$387.6 billion (2024),US$180.2 billion (2024),"90,000 (2025)",List Shell Argentina Shell Australia Shell Canada Shell Brunei Shell Chile Shell Hong Kong Shell India Shell Italia Shell Morocco Shell Nigeria Shell Oman Shell Pakistan Shell Philippines Shell South Africa Shell Tunisia Shell USA,shell.com,Henri Deterding Marcus Samuel Samuel Samuel,Forthdeal Limited (2002–2004)Royal Dutch Shell plc (2004–2022),LNGLubricantsNatural gasPetrochemicalsPetroleum,GB00BP6MXD84
NFG,National Fuel Gas Company Common Stock,$80.13,-0.55,-0.682%,410661,7240838954.0,United States,,Oil/Gas Transmission,Utilities,/market-activity/stocks/nfg,Titan Tire Corporation,https://en.wikipedia.org/wiki/Titan_Tire_Corporation,,NYSE: TWIS&P 600 component,,,,,,,,,,,,,,,,,,
PCG,Pacific Gas & Electric Co. Common Stock,$15.67,-0.17,-1.073%,44107496,41927498415.0,United States,,Power Generation,Utilities,/market-activity/stocks/pcg,StoneX Group Inc.,https://en.wikipedia.org/wiki/StoneX_Group_Inc.,Public,Nasdaq: SNEXS&P 600 Component,1924; 101 years ago (1924),New York,,,Sean O’Connor (CEO)Bill Dunaway (CFO)Stuart Davison (COO),,US$64.38 billion (2023)[citation needed],,US$234.8 million (2023),,,"4,000 (2024)",,www.stonex.com/en/,,INTL FCStone,,
NFE,New Fortress Energy Inc. Class A Common Stock,$1.21,-0.25,-17.123%,36971480,344308901.0,United States,2019.0,Oil/Gas Transmission,Utilities,/market-activity/stocks/nfe,Intrusion Inc.,https://en.wikipedia.org/wiki/Intrusion_Inc.,Public,INTZ,1983,"Plano, Texas",,,Tony Scott (CEO),,,,,,,,,https://www.intrusion.com/,"T. Joe Head, G. Ward Paxton",,,
WCN,Waste Connections Inc. Common Shares,$175.30,1.78,1.026%,1077698,45153830271.0,Canada,,Environmental Services,Utilities,/market-activity/stocks/wcn,BCE Inc.,https://en.wikipedia.org/wiki/BCE_Inc.,Public,TSX: BCENYSE: BCES&P/TSX 60 component,1983; 42 years ago (1983),"Verdun, Quebec, Canada",,,"Mirko Bibic (president & CEO)Glen LeBlanc (CFO & vice chair, Atlantic Canada)",,CA$24.41 billion (2024),CA$10.59 billion (2024),CA$375 million (2024),CA$73.49 billion (2024),CA$17.36 billion (2024),"40,390 (2024)",Bell CanadaBell MediaBell Technical SolutionsMaple Leaf Sports & Entertainment (37.5%)Bell MobilityBell AliantVirgin PlusBell InternetBell Satellite TVBell Fibe TVFibeBell MTSLucky MobileThe Source (2009–2024) (Converted to Best Buy Express)Glentel Inc. (50%)Northwestel Ziply Fiber,bce.ca,,Bell Canada Enterprises Inc. (1983–1988),Fixed line and mobile telephonyInternet servicesDigital televisionRadio broadcastingPrint,
FE,FirstEnergy Corp. Common Stock,$46.89,0.32,0.687%,5949233,27086737874.0,United States,,Electric Utilities: Central,Utilities,/market-activity/stocks/fe,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
AIOT,PowerFleet Inc. Common Stock,$4.45,0.16,3.73%,1563748,595519563.0,United States,,Telecommunications Equipment,Telecommunications,/market-activity/stocks/aiot,"Strategic Education, Inc.","https://en.wikipedia.org/wiki/Strategic_Education,_Inc.",Public,Nasdaq: STRAS&P 600 component,,"Herndon, Virginia, U.S.",,,Robert S. Silberman(executive chairman)Karl McDonnell (CEO)Daniel W. Jackson (CFO),Online education,"US$ 1,027,700,000 (2020)","US$ 94,400,000 (2020)","US$ 39,300,000 (2020)",,,"3,076 (2019)",,strategiceducation.com,,,,
ALLT,Allot Ltd. Ordinary Shares,$9.31,0.64,7.382%,812516,369540098.0,Israel,2006.0,Computer Communications Equipment,Telecommunications,/market-activity/stocks/allt,"Xos, Inc.","https://en.wikipedia.org/wiki/Xos,_Inc.",Public,Nasdaq: XOS,2016,"Los Angeles, California, U.S.",,,Dakota Semler (Chairman of The Board and CEO),,,,,,,,,www.xostrucks.com,,,Electric trucks,
AMCX,AMC Networks Inc. Class A Common Stock,$8.55,0.51,6.343%,359372,372153875.0,United States,,Cable & Other Pay Television Services,Telecommunications,/market-activity/stocks/amcx,"Stride, Inc.","https://en.wikipedia.org/wiki/Stride,_Inc.",Publicly held,NYSE: LRNRussell 2000 ComponentS&P 600 component,,"Reston, Virginia, U.S.",,International,"Nathaniel B. Greene, ChairmanJames J. Rhyu, CEO",,$2.04 billion (FY 2024),$249.6 million (FY 2024),,,$1.176 billion (FY 2024),"7,800 (FY 2024)",,stridelearning.com,Ronald J. Packard,,"Education software, textbooks, workbooks",
ATNI,ATN International Inc. Common Stock,$20.20,0.99,5.154%,63073,308199298.0,United States,,Telecommunications Equipment,Telecommunications,/market-activity/stocks/atni,"Valhi, Inc.","https://en.wikipedia.org/wiki/Valhi,_Inc.",Public,NYSE: VHIRussell 2000 Index component,1987,"Dallas, Texas, U.S.",,,"Robert D. Graham, Vice Chairman of the Board, President and CEO",,US$2.296 Billion (FY 2021),US$ 257.8 Million (FY 2021),US$ 127.2 Million (FY 2021),US$3.005 Billion (FY 2021),US$1.158 Billion (FY 2021),"2,847",,Valhi.net,,,"titanium dioxide pigments (TiO2), security products, recreational marine products, real estate, water distribution, insurance",
BOSC,B.O.S. Better Online Solutions Common Stock,$4.37,0.05,1.157%,76091,25885953.0,Israel,,Computer Communications Equipment,Telecommunications,/market-activity/stocks/bosc,Oklo Inc.,https://en.wikipedia.org/wiki/Oklo_Inc.,Public,NYSE: OKLO,2013; 12 years ago (2013),"Santa Clara, California, U.S.",,Worldwide,,,,,,,,100 (2024),,oklo.com,Jacob DeWitte Caroline DeWitte,,Aurora Powerhouse Reactor,
CHTR,Charter Communications Inc. Class A Common Stock New,$203.00,8.29,4.258%,2239682,26270101501.0,United States,,Cable & Other Pay Television Services,Telecommunications,/market-activity/stocks/chtr,"Calumet, Inc.","https://en.wikipedia.org/wiki/Calumet,_Inc.",Public,Nasdaq: CLMT,1919,"Indianapolis, Indiana",,,,,,,,,,,,www.calumetspecialty.com,,,Oil and solvents,
CMCSA,Comcast Corporation Class A Common Stock,$27.35,0.72,2.704%,31571862,99660514712.0,United States,,Cable & Other Pay Television Services,Telecommunications,/market-activity/stocks/cmcsa,Senstar Corporation,https://en.wikipedia.org/wiki/Senstar_Corporation,Public,Nasdaq: SNT,1981,"Ottawa, Canada",,Worldwide,"Fabien Haubert, CEOJeremy Weese, CTOAlicia Kelly, CFOMatthieu Currat, COO",,,,,,,,,www.senstar.com,,,Video management softwarePerimeter intrusion detection systemsNetwork video recordersVideo analyticsAccess control,
CSCO,Cisco Systems Inc. Common Stock (DE),$76.10,0.66,0.875%,24410622,300678296244.0,United States,1990.0,Computer Communications Equipment,Telecommunications,/market-activity/stocks/csco,Alphabet Inc.,https://en.wikipedia.org/wiki/Alphabet_Inc.,Public,Nasdaq: GOOGL (Class A) Nasdaq: GOOG (Class C) Nasdaq-100 components (A & C) S&P 100 components (A & C) S&P 500 components (A & C),"October 2, 2015; 10 years ago (2015-10-02)","Googleplex, Mountain View, California, United States",,Worldwide,John L. Hennessy (Chairman) Sundar Pichai (CEO) Ruth Porat (President and CIO) Anat Ashkenazi (CFO),,US$350.02 billion (2024),US$112.39 billion (2024),US$100.12 billion (2024),US$450.26 billion (2024),US$325.08 billion (2024),"190,167 (Sept. 2025)",Calico CapitalG Google Google Fiber GV Isomorphic Labs Verily Waymo Wing YouTube,abc.xyz,Larry PageSergey Brin,,,US02079K3059US02079K1079
DGII,Digi International Inc. Common Stock,$40.02,1.81,4.737%,315593,1485629724.0,United States,1989.0,Computer Communications Equipment,Telecommunications,/market-activity/stocks/dgii,"Calumet, Inc.","https://en.wikipedia.org/wiki/Calumet,_Inc.",Public,Nasdaq: CLMT,1919,"Indianapolis, Indiana",,,,,,,,,,,,www.calumetspecialty.com,,,Oil and solvents,
EXTR,Extreme Networks Inc. Common Stock,$17.31,0.39,2.305%,1408836,2314666871.0,United States,1999.0,Computer Communications Equipment,Telecommunications,/market-activity/stocks/extr,Oklo Inc.,https://en.wikipedia.org/wiki/Oklo_Inc.,Public,NYSE: OKLO,2013; 12 years ago (2013),"Santa Clara, California, U.S.",,Worldwide,,,,,,,,100 (2024),,oklo.com,Jacob DeWitte Caroline DeWitte,,Aurora Powerhouse Reactor,
FFIV,F5 Inc. Common Stock,$234.29,8.46,3.746%,3011385,13459297459.0,United States,1999.0,Computer Communications Equipment,Telecommunications,/market-activity/stocks/ffiv,"Block, Inc.","https://en.wikipedia.org/wiki/Block,_Inc.",Public,NYSE: XYZ (Class A)S&P 500 componentASX: XYZ (Block Inc CDI)NYSE: SQ (2015–2025),"February 14, 2009; 16 years ago (2009-02-14)",No headquarters: 16,,95 countries United StatesArgentinaAustraliaBelgiumCanadaFinlandFranceIndiaItalyJapanLuxembourgMexicoNew ZealandNigeriaRepublic of IrelandSpainThe NetherlandsUnited Kingdom and others,"Jack Dorsey (chair, CEO)[a]Amrita Ahuja (CFO, COO)","List of services Electronic point of saleE-commerce managementSmall business financingDigital walletPersonal loanBuy now, pay laterInvesting in stocks, bitcoinBitcoin walletBitcoin miningMusic streaming",US$24.12 billion (2024),US$892 million (2024),US$2.9 billion (2024),US$36.78 billion (2024),US$21.27 billion (2024),"11,372 (2024)","List of subsidiaries Square Fin. Services, Inc.Afterpay Australia Pty LtdTIDAL Music ASAspiro ABClearpay Finance Ltd",block.xyz,Jack DorseyJim McKelveyTristan O'Tierney,"Square, Inc. (2009–2021)",List of products SquareCash AppAfterpayBitkeyProtoTidal,US8522341036
FYBR,Frontier Communications Parent Inc. Common Stock,$37.91,0.1,0.264%,1681286,9490313580.0,United States,,Telecommunications Equipment,Telecommunications,/market-activity/stocks/fybr,"Stride, Inc.","https://en.wikipedia.org/wiki/Stride,_Inc.",Publicly held,NYSE: LRNRussell 2000 ComponentS&P 600 component,,"Reston, Virginia, U.S.",,International,"Nathaniel B. Greene, ChairmanJames J. Rhyu, CEO",,$2.04 billion (FY 2024),$249.6 million (FY 2024),,,$1.176 billion (FY 2024),"7,800 (FY 2024)",,stridelearning.com,Ronald J. Packard,,"Education software, textbooks, workbooks",
HUBC,Hub Cyber Security Ltd. Ordinary Shares,$1.00,0.075,8.108%,281398,10047296.0,Israel,,Computer Communications Equipment,Telecommunications,/market-activity/stocks/hubc,"Affirm Holdings, Inc.","https://en.wikipedia.org/wiki/Affirm_Holdings,_Inc.",Public,Nasdaq: AFRM (Class A)Russell 1000 component,2012; 13 years ago (2012),"650 California Street, San Francisco, California, United States",,"United States, Canada, United Kingdom","Max Levchin (chair, CEO)Libor Michalek (president)Michael Linford (COO)Robert O'Hare (CFO)","Buy now, pay laterDebit cardSavings account",US$3.22 billion (2025),US$−87 million (2025),US$52 million (2025),US$11.15 billion (2025),US$3.07 billion (2025),"2,206 (2025)",,www.affirm.com,Max LevchinNathan GettingsJeffrey KaditzAlex Rampell,,List of products Adaptive CheckoutAdaptAISplit PayAffirm CardAffirm Money Account,US00827B1061
INTZ,Intrusion Inc. Common Stock,$1.28,-0.01,-0.775%,217359,25731762.0,United States,,Computer Communications Equipment,Telecommunications,/market-activity/stocks/intz,"Rollins, Inc.","https://en.wikipedia.org/wiki/Rollins,_Inc.",Public,NYSE: ROLS&P 500 component,1948; 77 years ago (1948) (as Rollins Broadcasting),"Atlanta, Georgia, U.S.",,,"John F. Wilson (chairman)Gary Rollins (chairman emeritus)Jerry E. Gahlhoff, Jr. (CEO)",,US$3.39 billion (2024),US$657 million (2024),US$466 million (2024),US$2.82 billion (2024),US$1.33 billion (2024),"20,265 (2024)",OrkinWestern Pest Services,rollins.com,John W. RollinsO. Wayne Rollins,,,
IRDM,Iridium Communications Inc Common Stock,$16.05,0.21,1.326%,2083707,1681168228.0,United States,,Telecommunications Equipment,Telecommunications,/market-activity/stocks/irdm,Kenon Holdings,https://en.wikipedia.org/wiki/Kenon_Holdings,Public,NYSE: KEN,2014; 11 years ago (2014),Singapore,,,Idan Ofer (owner) Robert L. Rosen (CEO) Deepa Joseph (CFO),,,,,,,,,kenon-holdings.com,,,,
KSCP,Knightscope Inc. Class A Common Stock,$4.70,-0.07,-1.468%,425785,54091651.0,United States,2022.0,Telecommunications Equipment,Telecommunications,/market-activity/stocks/kscp,"Valhi, Inc.","https://en.wikipedia.org/wiki/Valhi,_Inc.",Public,NYSE: VHIRussell 2000 Index component,1987,"Dallas, Texas, U.S.",,,"Robert D. Graham, Vice Chairman of the Board, President and CEO",,US$2.296 Billion (FY 2021),US$ 257.8 Million (FY 2021),US$ 127.2 Million (FY 2021),US$3.005 Billion (FY 2021),US$1.158 Billion (FY 2021),"2,847",,Valhi.net,,,"titanium dioxide pigments (TiO2), security products, recreational marine products, real estate, water distribution, insurance",
LBRDA,Liberty Broadband Corporation Class A Common Stock,$46.80,2.04,4.558%,146339,6715312484.0,United States,,Cable & Other Pay Television Services,Telecommunications,/market-activity/stocks/lbrda,California Resources Corporation,https://en.wikipedia.org/wiki/California_Resources_Corporation,Public,NYSE: CRCS&P 600 Component,April 2014; 11 years ago (2014-04),"Long Beach, California",,,Mark A. (Mac) McFarland (chairman) Francisco J. Leon (CEO),,$1.889 billion (2021),,$612 million (2021),$3.846 billion (2021),$1.688 billion (2021),970 (2021),,crc.com,,,PetroleumNatural GasNatural Gas Liquids,
LBRDK,Liberty Broadband Corporation Class C Common Stock,$46.99,2.04,4.538%,1795164,6742575505.0,United States,,Cable & Other Pay Television Services,Telecommunications,/market-activity/stocks/lbrdk,California Resources Corporation,https://en.wikipedia.org/wiki/California_Resources_Corporation,Public,NYSE: CRCS&P 600 Component,April 2014; 11 years ago (2014-04),"Long Beach, California",,,Mark A. (Mac) McFarland (chairman) Francisco J. Leon (CEO),,$1.889 billion (2021),,$612 million (2021),$3.846 billion (2021),$1.688 billion (2021),970 (2021),,crc.com,,,PetroleumNatural GasNatural Gas Liquids,
LBTYA,Liberty Global Ltd. Class A Common Shares,$11.03,0.285,2.652%,1935063,3714672811.0,United Kingdom,,Cable & Other Pay Television Services,Telecommunications,/market-activity/stocks/lbtya,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
LBTYB,Liberty Global Ltd. Class B Common Shares,$10.9694,0.4694,4.47%,899,3694264001.0,United Kingdom,,Cable & Other Pay Television Services,Telecommunications,/market-activity/stocks/lbtyb,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
LBTYK,Liberty Global Ltd. Class C Common Shares,$11.08,0.27,2.498%,727945,3731511763.0,United Kingdom,,Cable & Other Pay Television Services,Telecommunications,/market-activity/stocks/lbtyk,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
LILA,Liberty Latin America Ltd. Class A Common Stock,$8.24,0.28,3.518%,474497,1649648000.0,United States,,Cable & Other Pay Television Services,Telecommunications,/market-activity/stocks/lila,"Valhi, Inc.","https://en.wikipedia.org/wiki/Valhi,_Inc.",Public,NYSE: VHIRussell 2000 Index component,1987,"Dallas, Texas, U.S.",,,"Robert D. Graham, Vice Chairman of the Board, President and CEO",,US$2.296 Billion (FY 2021),US$ 257.8 Million (FY 2021),US$ 127.2 Million (FY 2021),US$3.005 Billion (FY 2021),US$1.158 Billion (FY 2021),"2,847",,Valhi.net,,,"titanium dioxide pigments (TiO2), security products, recreational marine products, real estate, water distribution, insurance",
LILAK,Liberty Latin America Ltd. Class C Common Stock,$8.33,0.28,3.478%,900016,1667666000.0,United States,,Cable & Other Pay Television Services,Telecommunications,/market-activity/stocks/lilak,"Valhi, Inc.","https://en.wikipedia.org/wiki/Valhi,_Inc.",Public,NYSE: VHIRussell 2000 Index component,1987,"Dallas, Texas, U.S.",,,"Robert D. Graham, Vice Chairman of the Board, President and CEO",,US$2.296 Billion (FY 2021),US$ 257.8 Million (FY 2021),US$ 127.2 Million (FY 2021),US$3.005 Billion (FY 2021),US$1.158 Billion (FY 2021),"2,847",,Valhi.net,,,"titanium dioxide pigments (TiO2), security products, recreational marine products, real estate, water distribution, insurance",
MATW,Matthews International Corporation Class A Common Stock,$24.51,-0.14,-0.568%,409321,754685106.0,United States,1994.0,Metal Fabrications,Telecommunications,/market-activity/stocks/matw,Powell Industries,https://en.wikipedia.org/wiki/Powell_Industries,Public,Nasdaq: POWLS&P 600 Component,1947; 78 years ago (1947),"Houston, Texas",,,"Brett Alan Cope (chairman, president, CEO)",,,,,,,,,powellind.com,,,"Power Control Rooms, E-Houses, ANSI/IEC switchgear, MV and LV motor Control, LV switchgear, Bus Duct, Utility Transfer Switches, DC switchgear, bus duct, field services, and Power Management and Control Systems",
NSSC,NAPCO Security Technologies Inc. Common Stock,$38.57,0.57,1.50%,565341,1375572977.0,United States,,Telecommunications Equipment,Telecommunications,/market-activity/stocks/nssc,Blackstone Inc.,https://en.wikipedia.org/wiki/Blackstone_Inc.,Public,NYSE: BXS&P 500 component,1985; 40 years ago (1985),"345 Park AvenueNew York City, U.S.",,,Stephen Schwarzman (chairman and CEO)Jonathan Gray (president and COO)Joseph Baratta (head of private equity)David Blitzer (chairman of tactical opportunities),,US$13.23 billion (2024),,US$2.44 billion (2024),US$43.5 billion (2024),US$8.21 billion (2024),"4,895 (2024)",Blackstone Credit,blackstone.com,Peter PetersonStephen Schwarzman,,Alternative investmentPrivate equity,
