OBJECTID,SE_ANNO_CAD_DATA,INCKEY,COLDETKEY,REPORTNO,STATUS,ADDRTYPE,INTKEY,LOCATION,EXCEPTRSNCODE,EXCEPTRSNDESC,SEVERITYCODE,SEVERITYDESC,COLLISIONTYPE,PERSONCOUNT,PEDCOUNT,PEDCYLCOUNT,VEHCOUNT,INJURIES,SERIOUSINJURIES,FATALITIES,INCDATE,INCDTTM,JUNCTIONTYPE,SDOT_COLCODE,SDOT_COLDESC,INATTENTIONIND,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,DIAGRAMLINK,REPORTLINK,PEDROWNOTGRNT,SDOTCOLNUM,SPEEDING,STCOLCODE,ST_COLDESC,SEGLANEKEY,CROSSWALKKEY,HITPARKEDCAR,SPDCASENO,Source of the collision report,Source description,Added date,Modified date,SHAREDMICROMOBILITYCD,SHAREDMICROMOBILITYDESC,x,y
32654181,System.Byte[],218898,219198,E538729,Matched,Block,,S OTHELLO ST BETWEEN M L KING JR ER WAY S AND 42ND AVE S,,,2,Injury Collision,Rear Ended,0,0,0,2,1,0,0,04/29/2016 12:00:00 AM,4/29/2016 9:40:00 AM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Raining,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77147700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E538729.pdf,,,,13.0,From same direction - both going straight - both moving - rear-end,0,0,N,2016-147961,PTCR,Police Traffic Collision Report,5/10/2016 12:00:00 AM,6/2/2016 12:00:00 AM,,,1282863.05062243,199262.974464089
32716080,System.Byte[],350637,352097,3836066,Matched,Intersection,37479.0,15TH AVE NE AND NE 103RD ST,,,2,Injury Collision,Head On,2,0,0,2,1,0,0,04/26/2022 12:00:00 AM,4/26/2022 2:38:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Dusk,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\54111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3836066.pdf,,,,30.0,From opposite direction - all others,0,0,N,22-104670,PTCR,Police Traffic Collision Report,5/2/2022 12:00:00 AM,5/1/2023 12:00:00 AM,,,1276267.02520768,259956.459198236
32698384,System.Byte[],327739,329239,EA00756,Matched,Intersection,29878.0,BOREN AVE AND PIKE ST,,,1,Property Damage Only Collision,Right Turn,2,0,0,2,0,0,0,12/20/2019 12:00:00 AM,12/20/2019 2:56:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Raining,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18112200.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EA00756.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,2019-470302,CVCR,Citizen Vehicle Collision Report,1/21/2020 12:00:00 AM,5/11/2022 12:00:00 AM,,,1271552.33541085,227358.014876857
32640612,System.Byte[],192180,192260,3701249,Matched,Intersection,23879.0,18TH AVE NW AND NW 80TH ST,NEI,"Not Enough Information, or Insufficient Location Information",1,Property Damage Only Collision,Sideswipe,4,0,0,2,0,0,0,03/23/2015 12:00:00 AM,3/23/2015 8:00:00 AM,At Intersection (intersection related),0.0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,N,Unknown,Unknown,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00000000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3701249.pdf,,,,12.0,From same direction - both going straight - one stopped - sideswipe,0,0,N,2015-94425,CVCR,Citizen Vehicle Collision Report,5/6/2015 12:00:00 AM,6/4/2015 12:00:00 AM,,,1259488.6036865,254371.850936517
32657291,System.Byte[],229558,229918,3771572,Matched,Block,,S DEARBORN ST BETWEEN DEARBORN ST OFF RP AND 13TH AVE S,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,10/31/2016 12:00:00 AM,10/31/2016 8:42:00 PM,Mid-Block (but intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Raining,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77147900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3771572.pdf,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,N,16-394732,PTCR,Police Traffic Collision Report,11/7/2016 12:00:00 AM,11/21/2018 12:00:00 AM,,,1274225.1951896,220868.831062213
32639514,System.Byte[],191370,191450,3738506,Matched,Intersection,37375.0,WALLINGFORD AVE N AND N 85TH ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,04/16/2015 12:00:00 AM,4/16/2015 8:33:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,N,Clear,Dry,Dusk,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32185500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3738506.pdf,,,,45.0,Vehicle - Pedalcyclist,27636,0,N,2015-124486,PTCR,Police Traffic Collision Report,5/4/2015 12:00:00 AM,5/10/2018 12:00:00 AM,,,1270244.85124952,255488.577209666
32651945,System.Byte[],210770,211010,3734145,Matched,Block,,LINDEN AVE N BETWEEN N 67TH ST AND N 68TH ST,,,1,Property Damage Only Collision,Rear Ended,4,0,0,2,0,0,0,01/07/2016 12:00:00 AM,1/7/2016 3:00:00 PM,Mid-Block (but intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",Y,N,Overcast,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55145900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3734145.pdf,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,N,2016-7677,PTCR,Police Traffic Collision Report,1/8/2016 12:00:00 AM,3/2/2016 12:00:00 AM,,,1267489.5767507,251068.047029138
32663514,System.Byte[],233734,234134,E633797,Matched,Intersection,30517.0,5TH AVE S AND S KING ST,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,12/29/2016 12:00:00 AM,12/29/2016 10:50:00 PM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Raining,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\75243571.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E633797.pdf,Y,,,2.0,Vehicle turning left hits pedestrian,0,30517,N,2016-466488,PTCR,Police Traffic Collision Report,1/24/2017 12:00:00 AM,5/10/2018 12:00:00 AM,,,1271751.70718706,221841.520791203
32720811,System.Byte[],356018,357478,EC60978,Matched,Intersection,36480.0,ROOSEVELT WAY NE AND NE 115TH ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,06/29/2022 12:00:00 AM,6/29/2022 1:35:00 PM,At Intersection (intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Overcast,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77141100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EC60978.pdf,,,,10.0,Entering at angle,0,0,N,2022-166329,PTCR,Police Traffic Collision Report,11/18/2022 12:00:00 AM,4/27/2023 12:00:00 AM,,,1274960.80261435,263313.412545681
32673722,System.Byte[],257577,258237,3762650,Matched,Block,,RAINIER AVE S BETWEEN 51ST AVE S AND STURTEVANT AVE S,,,3,Fatality Collision,Pedestrian,4,2,0,2,1,1,1,12/03/2017 12:00:00 AM,12/3/2017 12:16:00 AM,Mid-Block (not related to intersection),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Raining,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33241974.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3762650.pdf,,,,0.0,Vehicle going straight hits pedestrian,0,0,N,2017-445431,PTCR,Police Traffic Collision Report,12/6/2017 12:00:00 AM,2/5/2018 12:00:00 AM,,,1285626.28147326,192961.391225636
32641356,System.Byte[],195263,195363,E432154,Matched,Block,,UNIVERSITY BR ON RP BETWEEN NE 40 UPPER ST AND NE CAMPUS WB PY,,,2,Injury Collision,Rear Ended,0,0,0,2,1,0,0,06/09/2015 12:00:00 AM,6/9/2015 9:24:00 AM,Mid-Block (but intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\66146900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E432154.pdf,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,N,2015-192176,PTCR,Police Traffic Collision Report,6/11/2015 12:00:00 AM,7/2/2015 12:00:00 AM,,,1274441.80338182,242724.908524588
32638038,System.Byte[],192466,192546,3732937,Matched,Block,,LEARY AVE NW BETWEEN NW LEARY WAY AND NW DOCK PL,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,05/05/2015 12:00:00 AM,5/5/2015 10:05:00 PM,,0.0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,N,Unknown,Unknown,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00000000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3732937.pdf,,,,32.0,One parked--one moving,0,0,Y,2015-148502,CVCR,Citizen Vehicle Collision Report,5/8/2015 12:00:00 AM,6/4/2015 12:00:00 AM,,,1259459.24771847,246183.75723213
32676687,System.Byte[],275279,276119,E775390,Matched,Intersection,27298.0,NE PACIFIC PL AND NE PACIFIC ST,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,02/28/2018 12:00:00 AM,2/28/2018 1:30:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Raining,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\34113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E775390.pdf,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,N,2018-73412,PTCR,Police Traffic Collision Report,3/13/2018 12:00:00 AM,4/3/2018 12:00:00 AM,,,1277063.3490485,240778.753962606
32661309,System.Byte[],228485,228825,3762537,Matched,Intersection,29671.0,5TH AVE AND WALL ST,,,1,Property Damage Only Collision,Sideswipe,4,0,0,2,0,0,0,09/17/2016 12:00:00 AM,9/17/2016 5:30:00 AM,At Intersection (but not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\45114400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3762537.pdf,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,N,2016-338644,PTCR,Police Traffic Collision Report,10/14/2016 12:00:00 AM,11/2/2016 12:00:00 AM,,,1267536.22916675,228855.696542397
32708762,System.Byte[],339147,340647,EB08114,Matched,Block,,NE 145TH ST BETWEEN 26TH AVE NE AND 27TH AVE NE,,,2,Injury Collision,Head On,2,0,0,2,1,0,0,02/16/2021 12:00:00 AM,2/16/2021 10:50:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Dark - Unknown Lighting,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\76113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EB08114.pdf,,,,24.0,From opposite direction - both moving - head-on,0,0,N,21-002916,PTCR,Police Traffic Collision Report,4/8/2021 12:00:00 AM,5/11/2022 12:00:00 AM,,,1279541.95884304,271110.908745661
32632655,System.Byte[],180780,180840,3575655,Matched,Intersection,36601.0,LAKE CITY WAY NE AND NE 125TH ST,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,12/14/2014 12:00:00 AM,12/14/2014 6:40:00 PM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Clear,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78247171.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3575655.pdf,,,,1.0,Vehicle turning right hits pedestrian,0,523059,N,2014-413813,PTCR,Police Traffic Collision Report,12/16/2014 12:00:00 AM,11/21/2018 12:00:00 AM,,,1280591.20774011,265788.379588217
32634757,System.Byte[],180752,180812,3706274,Matched,Intersection,25789.0,ROOSEVELT WAY NE AND NE 50TH ST,,,2,Injury Collision,Angles,3,0,0,2,2,0,0,12/08/2014 12:00:00 AM,12/8/2014 12:00:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Overcast,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3706274.pdf,,,,10.0,Entering at angle,0,0,N,14-406641,PTCR,Police Traffic Collision Report,12/16/2014 12:00:00 AM,5/4/2015 12:00:00 AM,,,1274752.64133413,246074.60523203
32635577,System.Byte[],186481,186561,3733178,Matched,Block,,2ND AVE BETWEEN PIKE ST AND PINE ST,,,2,Injury Collision,Left Turn,2,0,0,2,1,0,0,02/07/2015 12:00:00 AM,2/7/2015 7:51:00 PM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",Y,N,Raining,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44144900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3733178.pdf,,,,15.0,From same direction - one left turn - one straight,0,0,N,2015-43920,PTCR,Police Traffic Collision Report,3/5/2015 12:00:00 AM,5/4/2015 12:00:00 AM,,,1268950.5114722,226064.255195528
32650485,System.Byte[],213544,213804,3289918,Matched,Block,,3RD AVE BETWEEN STEWART ST AND VIRGINIA ST,,,1,Property Damage Only Collision,Head On,2,0,0,2,0,0,0,02/11/2016 12:00:00 AM,2/11/2016 8:23:00 AM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Raining,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\85114400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3289918.pdf,,,,30.0,From opposite direction - all others,0,0,N,16-50242,PTCR,Police Traffic Collision Report,2/17/2016 12:00:00 AM,4/4/2016 12:00:00 AM,,,1268748.52587198,226882.562396377
32630172,System.Byte[],176245,176265,3702925,Matched,Block,,NE 145TH ST BETWEEN 12TH AVE NE AND 15TH AVE NE,,,1,Property Damage Only Collision,Right Turn,2,0,0,2,0,0,0,09/30/2014 12:00:00 AM,9/30/2014 3:17:00 PM,Mid-Block (but intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\12111900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3702925.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,2014-327242,PTCR,Police Traffic Collision Report,10/1/2014 12:00:00 AM,11/21/2018 12:00:00 AM,,,1276052.18616746,271233.015113786
32684563,System.Byte[],300373,301573,E825139,Matched,Intersection,35313.0,M L KING JR ER WAY S AND MERTON WAY S,,,1,Property Damage Only Collision,Rear Ended,5,0,0,4,0,0,0,07/18/2018 12:00:00 AM,7/18/2018 2:34:00 PM,At Intersection (intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55149500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E825139.pdf,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,Y,2018-264773,PTCR,Police Traffic Collision Report,8/20/2018 12:00:00 AM,11/21/2018 12:00:00 AM,,,1283161.53299074,191901.669240549
32703969,System.Byte[],334637,336137,EA68537,Matched,Intersection,37383.0,EVANSTON AVE N AND N 104TH ST,,,1,Property Damage Only Collision,Angles,4,0,0,2,0,0,0,09/27/2020 12:00:00 AM,9/27/2020 5:25:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EA68537.pdf,,,,10.0,Entering at angle,0,0,N,2020-278311,PTCR,Police Traffic Collision Report,10/15/2020 12:00:00 AM,5/11/2022 12:00:00 AM,,,1266814.359598,260610.073022902
32622089,System.Byte[],160065,160085,3585758,Matched,Block,,E CHERRY ST BETWEEN 23RD AVE AND 24TH AVE,,,1,Property Damage Only Collision,Right Turn,3,0,0,2,0,0,0,01/15/2014 12:00:00 AM,1/15/2014 1:46:00 AM,Mid-Block (not related to intersection),16.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE SIDESWIPE",Y,N,Clear,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77167700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3585758.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,14-15435,PTCR,Police Traffic Collision Report,1/15/2014 12:00:00 AM,12/22/2014 12:00:00 AM,,,1278120.37362558,225240.132954687
32676954,System.Byte[],269729,270529,3581264,Matched,Block,,1ST AVE S BETWEEN S SPOKANE SR ST AND S ANDOVER ST,,,2,Injury Collision,Angles,2,0,0,2,1,0,0,02/09/2018 12:00:00 AM,2/9/2018 8:03:00 AM,Driveway Junction,11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Overcast,Wet,Dawn,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3581264.pdf,,,Y,10.0,Entering at angle,0,0,N,2018-049399,PTCR,Police Traffic Collision Report,2/12/2018 12:00:00 AM,4/3/2018 12:00:00 AM,,,1269937.1446252,211491.618060604
32653227,System.Byte[],216647,216927,3791167,Matched,Block,,1ST AVE BETWEEN LENORA ST AND BLANCHARD ST,,,1,Property Damage Only Collision,Head On,2,0,0,2,0,0,0,03/27/2016 12:00:00 AM,3/27/2016 6:38:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Raining,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3791167.pdf,,,,30.0,From opposite direction - all others,0,0,N,2016-106111,PTCR,Police Traffic Collision Report,3/30/2016 12:00:00 AM,5/3/2016 12:00:00 AM,,,1267684.52772689,226979.417244464
32683915,System.Byte[],301759,302979,3811797,Matched,Intersection,29883.0,PIKE ST AND CONVENTION PL,,,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,08/29/2018 12:00:00 AM,8/29/2018 4:43:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\22184400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3811797.pdf,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,2018-322576,PTCR,Police Traffic Collision Report,9/10/2018 12:00:00 AM,11/21/2018 12:00:00 AM,,,1270998.08158629,227029.335452527
32635907,System.Byte[],185254,185334,3708734,Matched,Intersection,34553.0,37TH AVE S AND S WILLOW ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,02/03/2015 12:00:00 AM,2/3/2015 5:04:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Raining,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55117800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3708734.pdf,,,Y,10.0,Entering at angle,0,0,N,15-39108,PTCR,Police Traffic Collision Report,2/12/2015 12:00:00 AM,5/4/2015 12:00:00 AM,,,1281574.58361311,200601.868929461
32658545,System.Byte[],230122,230522,E597304,Matched,Intersection,37233.0,12TH AVE NW AND HOLMAN RD NW,,,1,Property Damage Only Collision,Angles,3,0,0,2,0,0,0,10/02/2016 12:00:00 AM,10/2/2016 3:52:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18112200.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E597304.pdf,,,,10.0,Entering at angle,0,0,N,2016-357434,PTCR,Police Traffic Collision Report,11/22/2016 12:00:00 AM,12/6/2016 12:00:00 AM,,,1261681.77719274,258024.047804266
32652730,System.Byte[],214149,214409,3738714,Matched,Block,,BANNER WAY NE BETWEEN 4TH AVE NE AND NE 80TH ST,,,2,Injury Collision,Head On,2,0,0,2,1,0,0,02/24/2016 12:00:00 AM,2/24/2016 6:38:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Unknown,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\41118800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3738714.pdf,,,,30.0,From opposite direction - all others,0,0,N,2016-66757,PTCR,Police Traffic Collision Report,2/25/2016 12:00:00 AM,4/4/2016 12:00:00 AM,,,1273109.46296445,253961.091512099
32642376,System.Byte[],196217,196317,3730393,Matched,Block,,S HENDERSON ST BETWEEN 50TH AVE S AND RAINIER AVE S,,,1,Property Damage Only Collision,Right Turn,5,0,0,2,0,0,0,06/26/2015 12:00:00 AM,6/26/2015 6:25:00 PM,Mid-Block (but intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32113900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3730393.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,2015-216402,PTCR,Police Traffic Collision Report,6/30/2015 12:00:00 AM,8/7/2015 12:00:00 AM,,,1285295.47584093,194203.794170901
32627628,System.Byte[],169332,169352,3700182,Matched,Block,,7TH AVE S BETWEEN S OREGON ST AND S SNOQUALMIE ST,NEI,"Not Enough Information, or Insufficient Location Information",1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,05/29/2014 12:00:00 AM,5/29/2014 6:00:00 AM,Mid-Block (not related to intersection),0.0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,N,Unknown,Unknown,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00000000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3700182.pdf,,,,32.0,One parked--one moving,0,0,N,14-176307,CVCR,Citizen Vehicle Collision Report,6/6/2014 12:00:00 AM,12/23/2014 12:00:00 AM,,,1272371.19800369,208759.673481807
32652454,System.Byte[],214064,214324,3791311,Matched,Block,,PIKE PL BETWEEN PIKE ST AND POST AL,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,02/19/2016 12:00:00 AM,2/19/2016 3:51:00 PM,Mid-Block (not related to intersection),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Raining,Wet,,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\88246974.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3791311.pdf,,,,0.0,Vehicle going straight hits pedestrian,0,0,N,16-60296,PTCR,Police Traffic Collision Report,2/24/2016 12:00:00 AM,4/4/2016 12:00:00 AM,,,1268629.14865586,225684.569179147
32654132,System.Byte[],216115,216395,3726460,Matched,Intersection,35443.0,RAINIER AVE S AND S HENDERSON ST,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,03/22/2016 12:00:00 AM,3/22/2016 1:40:00 PM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,Y,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55247171.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3726460.pdf,,,,0.0,Vehicle going straight hits pedestrian,0,523390,N,2016-99862,PTCR,Police Traffic Collision Report,3/23/2016 12:00:00 AM,5/10/2018 12:00:00 AM,,,1285470.2636171,194200.179322898
32689746,System.Byte[],317605,319105,3814681,Matched,Intersection,29761.0,12TH AVE AND E MADISON ST,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,04/03/2019 12:00:00 AM,4/3/2019 4:00:00 PM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\16244671.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3814681.pdf,Y,,,2.0,Vehicle turning left hits pedestrian,0,523949,N,219-119495,PTCR,Police Traffic Collision Report,4/17/2019 12:00:00 AM,6/3/2019 12:00:00 AM,,,1274551.86744593,227089.594524577
