OBJECTID,SE_ANNO_CAD_DATA,INCKEY,COLDETKEY,REPORTNO,STATUS,ADDRTYPE,INTKEY,LOCATION,EXCEPTRSNCODE,EXCEPTRSNDESC,SEVERITYCODE,SEVERITYDESC,COLLISIONTYPE,PERSONCOUNT,PEDCOUNT,PEDCYLCOUNT,VEHCOUNT,INJURIES,SERIOUSINJURIES,FATALITIES,INCDATE,INCDTTM,JUNCTIONTYPE,SDOT_COLCODE,SDOT_COLDESC,INATTENTIONIND,UNDERINFL,WEATHER,ROADCOND,LIGHTCOND,DIAGRAMLINK,REPORTLINK,PEDROWNOTGRNT,SDOTCOLNUM,SPEEDING,STCOLCODE,ST_COLDESC,SEGLANEKEY,CROSSWALKKEY,HITPARKEDCAR,SPDCASENO,Source of the collision report,Source description,Added date,Modified date,SHAREDMICROMOBILITYCD,SHAREDMICROMOBILITYDESC,x,y
32681126,System.Byte[],288054,288914,3814858,Matched,Block,,S GENESEE ST BETWEEN M L KING JR ER WAY S AND 31ST AVE S,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,05/19/2018 12:00:00 AM,5/19/2018 3:00:00 PM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Unknown,Dry,Unknown,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00149200.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3814858.pdf,,,,32.0,One parked--one moving,0,0,Y,18-179991,PTCR,Police Traffic Collision Report,5/22/2018 12:00:00 AM,11/21/2018 12:00:00 AM,,,1279726.67250723,209188.111498252
32700655,System.Byte[],329427,330927,EA18818,Matched,Block,,S DAKOTA ST BETWEEN RAINIER AVE S AND 36TH AVE S,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,02/27/2020 12:00:00 AM,2/27/2020 3:33:00 PM,Mid-Block (but intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77245370.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EA18818.pdf,,,,1.0,Vehicle turning right hits pedestrian,0,0,N,2020-073561,PTCR,Police Traffic Collision Report,3/4/2020 12:00:00 AM,5/11/2022 12:00:00 AM,,,1281277.89612481,209909.487754986
32728512,System.Byte[],366782,368262,3899791,Matched,Block,,WEST MARGINAL WAY SW BETWEEN PUGET WAY SW AND SW BRANDON ST,,,2,Injury Collision,Head On,2,0,0,2,1,0,0,10/17/2023 12:00:00 AM,10/17/2023 5:53:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Raining,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\88114300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3899791.pdf,,,,30.0,From opposite direction - all others,0,0,N,2023-301398,PTCR,Police Traffic Collision Report,11/2/2023 12:00:00 AM,4/3/2024 12:00:00 AM,,,1266079.25604525,206388.212807387
32706097,System.Byte[],338273,339773,3881605,Matched,Block,,BEACON AVE S BETWEEN S HINDS ST AND S SPOKANE ST,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,02/12/2021 12:00:00 AM,2/12/2021 6:21:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Snowing,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11112200.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3881605.pdf,,,,32.0,One parked--one moving,0,0,Y,2021-36641,PTCR,Police Traffic Collision Report,3/4/2021 12:00:00 AM,5/11/2022 12:00:00 AM,,,1276317.15627973,212323.100685462
32655150,System.Byte[],218006,218299,3767681,Matched,Block,,14TH AVE NW BETWEEN NW 85TH ST AND NW 90TH ST,NEI,"Not Enough Information, or Insufficient Location Information",1,Property Damage Only Collision,Parked Car,3,0,0,3,0,0,0,04/19/2016 12:00:00 AM,4/19/2016 12:42:00 AM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00149800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3767681.pdf,,,,32.0,One parked--one moving,0,0,Y,2016-134375,PTCR,Police Traffic Collision Report,4/26/2016 12:00:00 AM,6/2/2016 12:00:00 AM,,,1260984.77028003,256377.89164257
32663393,System.Byte[],236795,237235,3694033,Matched,Intersection,24244.0,WALLINGFORD AVE N AND EAST GREEN LAKE DR N,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,03/12/2017 12:00:00 AM,3/12/2017 8:00:00 PM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Clear,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\54246471.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3694033.pdf,Y,,,2.0,Vehicle turning left hits pedestrian,0,524203,N,2017-88549,PTCR,Police Traffic Collision Report,3/16/2017 12:00:00 AM,5/2/2017 12:00:00 AM,,,1270130.0001774,253707.338679835
32713588,System.Byte[],343797,345297,EB50067,Matched,Block,,S HOLGATE SR ST BETWEEN S HOLGATE BR AND AIRPORT S WAY S,,,1,Property Damage Only Collision,Pedestrian,3,2,0,1,0,0,0,06/22/2021 12:00:00 AM,6/22/2021 10:54:00 AM,Mid-Block (not related to intersection),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55243973.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EB50067.pdf,,,,1.0,Vehicle turning right hits pedestrian,0,0,N,2021-155278,PTCR,Police Traffic Collision Report,9/27/2021 12:00:00 AM,5/11/2022 12:00:00 AM,,,1272968.5276043,217330.627794594
32726262,System.Byte[],368103,369583,3898280,Matched,Block,,N 105TH ST BETWEEN NORTH PARK AVE N AND LINDEN AVE N,,,2,Injury Collision,Head On,2,0,0,2,1,0,0,12/18/2023 12:00:00 AM,12/18/2023 7:11:00 AM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Overcast,Dry,Dawn,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3898280.pdf,,,Y,24.0,From opposite direction - both moving - head-on,0,0,N,2023-362591,PTCR,Police Traffic Collision Report,12/26/2023 12:00:00 AM,5/2/2024 12:00:00 AM,,,1267490.18699069,260854.800191164
32645346,System.Byte[],203342,203482,E464879,Matched,Intersection,28788.0,DEXTER AVE N AND THOMAS ST,,,2,Injury Collision,Cycles,1,0,1,1,1,0,0,09/23/2015 12:00:00 AM,9/23/2015 6:03:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\73181100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E464879.pdf,,,,45.0,Vehicle - Pedalcyclist,42777,0,N,15-333706,PTCR,Police Traffic Collision Report,9/30/2015 12:00:00 AM,5/10/2018 12:00:00 AM,,,1268283.9939035,230129.839263692
32719040,System.Byte[],355448,356908,EC65117,Matched,Intersection,35828.0,AURORA AVE N AND N 130TH ST,,,1,Property Damage Only Collision,Right Turn,2,0,0,2,0,0,0,06/05/2022 12:00:00 AM,6/5/2022 3:40:00 AM,At Intersection (intersection related),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Raining,Wet,Dark - Unknown Lighting,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11141200.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EC65117.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,2022-142325,PTCR,Police Traffic Collision Report,10/31/2022 12:00:00 AM,4/28/2023 12:00:00 AM,,,1268377.2106716,267459.199685916
32649519,System.Byte[],210384,210624,3791458,Matched,Intersection,29593.0,1ST AVE AND PIKE ST,,,2,Injury Collision,Pedestrian,2,1,0,1,1,0,0,12/23/2015 12:00:00 AM,12/23/2015 10:59:00 AM,At Intersection (intersection related),24.0,MOTOR VEHCILE STRUCK PEDESTRIAN,Y,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\44242871.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3791458.pdf,,,,0.0,Vehicle going straight hits pedestrian,0,29593,N,2015-443193,PTCR,Police Traffic Collision Report,1/5/2016 12:00:00 AM,5/10/2018 12:00:00 AM,,,1268781.77105601,225717.459099174
32626595,System.Byte[],168978,168998,3703032,Matched,Block,,RADFORD AVE NW BETWEEN VINTON CT NW AND NW MILFORD WAY,,,2,Injury Collision,Head On,2,0,0,2,1,0,0,05/19/2014 12:00:00 AM,5/19/2014 6:41:00 PM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",Y,Y,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\17145500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3703032.pdf,,,,30.0,From opposite direction - all others,0,0,N,2014-156772,PTCR,Police Traffic Collision Report,6/5/2014 12:00:00 AM,12/23/2014 12:00:00 AM,,,1259181.78787819,260120.548798412
32705268,System.Byte[],338443,339943,3856209,Matched,Intersection,32045.0,23RD AVE SW AND SW ANDOVER ST,,,2b,Serious Injury Collision,Head On,5,1,0,4,2,1,0,02/15/2021 12:00:00 AM,2/15/2021 2:37:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Raining,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\30113900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3856209.pdf,,,,30.0,From opposite direction - all others,0,0,N,2021-38580,PTCR,Police Traffic Collision Report,3/10/2021 12:00:00 AM,5/11/2022 12:00:00 AM,,,1263009.23857011,211065.691020176
32684349,System.Byte[],301318,302558,3810777,Matched,Intersection,33711.0,SEWARD PARK AVE S AND S ORCAS ST,,,1,Property Damage Only Collision,Rear Ended,2,0,0,2,0,0,0,08/15/2018 12:00:00 AM,8/15/2018 8:34:00 PM,At Intersection (but not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33143900.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3810777.pdf,,,,14.0,From same direction - both going straight - one stopped - rear-end,0,0,N,2018-304308,PTCR,Police Traffic Collision Report,8/30/2018 12:00:00 AM,11/21/2018 12:00:00 AM,,,1287588.54688327,204301.660293251
32697428,System.Byte[],326657,328157,E964655,Matched,Block,,NE 145TH ST BETWEEN 5TH AVE NE AND 6TH AVE NE,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,09/24/2019 12:00:00 AM,9/24/2019 6:37:00 AM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Raining,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\32113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E964655.pdf,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,N,,PTCR,Police Traffic Collision Report,12/12/2019 12:00:00 AM,12/23/2019 12:00:00 AM,,,1273898.67179726,271304.702409863
32677669,System.Byte[],263339,264119,E753238,Matched,Intersection,26213.0,35TH AVE NE AND NE 55TH ST,,,1,Property Damage Only Collision,Angles,2,0,0,2,0,0,0,12/18/2017 12:00:00 AM,12/18/2017 12:37:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",Y,N,Raining,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\11117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E753238.pdf,,,,10.0,Entering at angle,0,0,N,2017-464974,PTCR,Police Traffic Collision Report,1/3/2018 12:00:00 AM,2/5/2018 12:00:00 AM,,,1281481.13081302,247250.048433229
32660339,System.Byte[],233201,233601,E620082,Matched,Block,,CROCKETT ST BETWEEN 1ST N AVE N AND WARREN AVE N,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,12/05/2016 12:00:00 AM,12/5/2016 9:59:00 AM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Snowing,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00149300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E620082.pdf,,,,32.0,One parked--one moving,0,0,Y,2016-437283,PTCR,Police Traffic Collision Report,1/12/2017 12:00:00 AM,2/2/2017 12:00:00 AM,,,1265293.91575645,236218.266661927
32718031,System.Byte[],351932,353392,EC56453,Matched,Block,,PINE ST BETWEEN 2ND AVE AND 3RD AVE,,,2b,Serious Injury Collision,Cycles,3,0,1,1,1,1,0,06/16/2022 12:00:00 AM,6/16/2022 4:20:00 PM,Mid-Block (not related to intersection),93.0,"MOTOR VEHICLE STRUCK MOTORIZED SCOOTER, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\66934400.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EC56453.pdf,,,Y,5.0,Vehicle Strikes Pedalcyclist,0,0,N,2022-153895,PTCR,Police Traffic Collision Report,6/22/2022 12:00:00 AM,3/20/2024 12:00:00 AM,,,1268979.95729622,226329.7761558
32666529,System.Byte[],239392,239832,3771513,Matched,Block,,12TH AVE S BETWEEN S WELLER ST AND XW S LANE ST,,,2,Injury Collision,Head On,5,0,0,2,5,0,0,04/23/2017 12:00:00 AM,4/23/2017 12:27:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Raining,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3771513.pdf,,,Y,24.0,From opposite direction - both moving - head-on,0,0,N,2017-141665,PTCR,Police Traffic Collision Report,4/24/2017 12:00:00 AM,6/8/2017 12:00:00 AM,,,1274318.60235769,221331.652310684
32675641,System.Byte[],254444,255084,3782618,Matched,Block,,MERCER NR ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,,,1,Property Damage Only Collision,Sideswipe,2,0,0,2,0,0,0,11/14/2017 12:00:00 AM,11/14/2017 8:30:00 AM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Unknown,Unknown,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77117800.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3782618.pdf,,,,11.0,From same direction - both going straight - both moving - sideswipe,0,0,N,2017-424082,PTCR,Police Traffic Collision Report,11/18/2017 12:00:00 AM,1/3/2018 12:00:00 AM,,,1269122.79339236,231500.844577104
32666625,System.Byte[],238197,238637,E637256,Matched,Intersection,37504.0,ROOSEVELT WAY NE AND NE 96TH ST,,,1,Property Damage Only Collision,Angles,0,0,0,2,0,0,0,01/31/2017 12:00:00 AM,1/31/2017 12:43:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\33115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\E637256.pdf,,,,10.0,Entering at angle,0,0,N,2017-037707,PTCR,Police Traffic Collision Report,4/7/2017 12:00:00 AM,4/7/2017 12:00:00 AM,,,1274938.73183031,258338.874812588
32711643,System.Byte[],345112,346612,EB77935,Matched,Intersection,30384.0,1ST AVE S AND S ROYAL BROUGHAM WAY,,,2,Injury Collision,Right Turn,2,0,0,2,2,0,0,10/13/2021 12:00:00 AM,10/13/2021 7:27:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Dawn,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\13111100.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EB77935.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,2021-270868,PTCR,Police Traffic Collision Report,11/8/2021 12:00:00 AM,5/2/2023 12:00:00 AM,,,1270100.03307337,219699.196565017
32685812,System.Byte[],305777,307057,3693203,Matched,Intersection,29592.0,2ND AVE AND PIKE ST,,,2,Injury Collision,Cycles,2,0,1,1,1,0,0,10/19/2018 12:00:00 AM,10/19/2018 10:00:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,N,Unknown,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\46188671.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3693203.pdf,,,,5.0,Vehicle Strikes Pedalcyclist,0,523691,N,2018-395371,PTCR,Police Traffic Collision Report,10/23/2018 12:00:00 AM,12/3/2018 12:00:00 AM,,,1269058.7732963,225881.387419343
32705075,System.Byte[],335411,336911,3836437,Matched,Intersection,27915.0,15TH AVE W AND W WHEELER ST,,,2,Injury Collision,Right Turn,2,0,0,2,1,0,0,10/30/2020 12:00:00 AM,10/30/2020 6:53:00 AM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Overcast,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\56115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3836437.pdf,,,,16.0,From same direction - one right turn - one straight,0,0,N,2020-307113,PTCR,Police Traffic Collision Report,11/10/2020 12:00:00 AM,5/11/2022 12:00:00 AM,,,1260100.14135112,237512.476839259
32484124,System.Byte[],358500,359960,3893716,Matched,Intersection,37213.0,12TH AVE NW AND NW 100TH ST,,,2,Injury Collision,Angles,3,0,0,2,1,0,0,01/28/2023 12:00:00 AM,1/28/2023 5:16:00 PM,At Intersection (intersection related),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Overcast,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\55117700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3893716.pdf,,,,10.0,Entering at angle,0,0,N,23-26950,PTCR,Police Traffic Collision Report,1/31/2023 12:00:00 AM,7/5/2023 12:00:00 AM,,,1261713.39344878,259680.452541962
32690039,System.Byte[],316853,318353,3796132,Matched,Intersection,27043.0,TROLL AVE N AND N 34TH ST,,,2b,Serious Injury Collision,Cycles,2,0,1,1,1,1,0,04/02/2019 12:00:00 AM,4/2/2019 5:04:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",Y,N,Clear,Standing Water,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78187700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3796132.pdf,,,,5.0,Vehicle Strikes Pedalcyclist,0,0,N,2019-116965,PTCR,Police Traffic Collision Report,4/3/2019 12:00:00 AM,6/3/2019 12:00:00 AM,,,1267245.47767845,240493.965226308
32699892,System.Byte[],330565,332065,EA10394,Matched,Block,,MONTLAKE BLVD NE BETWEEN NE PACIFIC PL AND 25TH AVE NE,,,2,Injury Collision,Rear Ended,5,0,0,2,2,0,0,01/17/2020 12:00:00 AM,1/17/2020 3:40:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Overcast,Wet,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\65116600.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EA10394.pdf,,,,13.0,From same direction - both going straight - both moving - rear-end,0,0,N,2020-020241,PTCR,Police Traffic Collision Report,4/8/2020 12:00:00 AM,5/11/2022 12:00:00 AM,,,1278397.27474587,242377.457580239
32631218,System.Byte[],173460,173480,3571016,Matched,Block,,SW CAMBRIDGE ST BETWEEN 26TH AVE SW AND 27TH AVE SW,,,1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,08/10/2014 12:00:00 AM,8/10/2014 10:30:00 PM,Mid-Block (not related to intersection),14.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, REAR END",,N,Clear,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\76149300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3571016.pdf,,,,32.0,One parked--one moving,0,0,N,2014-265013,PTCR,Police Traffic Collision Report,8/13/2014 12:00:00 AM,5/4/2015 12:00:00 AM,,,1261577.55639264,193161.53733784
32664421,System.Byte[],234072,234472,3771900,Matched,Block,,20TH AVE BETWEEN E FIR ST AND E SPRUCE ST,,,1,Property Damage Only Collision,Sideswipe,3,0,0,2,0,0,0,01/05/2017 12:00:00 AM,1/5/2017 5:37:00 PM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Clear,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18115500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3771900.pdf,,,,12.0,From same direction - both going straight - one stopped - sideswipe,0,0,N,17-5860,PTCR,Police Traffic Collision Report,1/26/2017 12:00:00 AM,3/2/2017 12:00:00 AM,,,1277044.11576848,223467.253144875
32721915,System.Byte[],359016,360496,3912250,Matched,Block,,WEST SEATTLE BR EB BETWEEN ALASKAN WY VI NB ON RP AND DELRIDGE-W SEATTLE BR EB ON RP,,,2b,Serious Injury Collision,Head On,2,0,0,2,1,1,0,02/18/2023 12:00:00 AM,2/18/2023 3:32:00 AM,Mid-Block (not related to intersection),11.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, FRONT END AT ANGLE",,N,Overcast,Dry,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\77113300.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3912250.pdf,,,,24.0,From opposite direction - both moving - head-on,0,0,N,2023-046970,PTCR,Police Traffic Collision Report,2/23/2023 12:00:00 AM,7/5/2023 12:00:00 AM,,,1265766.66884492,211957.047117084
32661014,System.Byte[],232332,232732,3754986,Matched,Block,,38TH AVE S BETWEEN M L KING JR WR WAY S AND S WARSAW ST,,,2,Injury Collision,Parked Car,3,0,0,3,1,0,0,12/11/2016 12:00:00 AM,12/11/2016 7:45:00 PM,Mid-Block (not related to intersection),13.0,"MOTOR VEHICLE STRUCK MOTOR VEHICLE, LEFT SIDE AT ANGLE",,N,Overcast,Wet,Dark - Street Lights On,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\18139500.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3754986.pdf,,,,32.0,One parked--one moving,0,0,Y,2016-445286,PTCR,Police Traffic Collision Report,12/22/2016 12:00:00 AM,2/2/2017 12:00:00 AM,,,1281946.4383335,201679.767106563
32631035,System.Byte[],178953,178993,3700633,Matched,Block,,NE 125TH ST BETWEEN ROOSEVELT N WAY NE AND NE 125TH SR ST,NEI,"Not Enough Information, or Insufficient Location Information",1,Property Damage Only Collision,Parked Car,2,0,0,2,0,0,0,10/25/2014 12:00:00 AM,10/25/2014 3:00:00 PM,,0.0,NOT ENOUGH INFORMATION / NOT APPLICABLE,,N,Unknown,Unknown,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\00000000.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\3700633.pdf,,,,32.0,One parked--one moving,0,0,N,14-362023,CVCR,Citizen Vehicle Collision Report,11/7/2014 12:00:00 AM,5/4/2015 12:00:00 AM,,,1275012.7387424,266033.741892457
32718910,System.Byte[],353418,354878,EC69089,Matched,Intersection,38474.0,TERRACE ST AND YESLER WAY,,,1,Property Damage Only Collision,Cycles,2,0,1,1,0,0,0,07/28/2022 12:00:00 AM,7/28/2022 4:30:00 PM,At Intersection (intersection related),18.0,"MOTOR VEHICLE STRUCK PEDALCYCLIST, FRONT END AT ANGLE",,N,Clear,Dry,Daylight,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_DIAGRAM\78187700.jpg,\\dotnas\InfoPublicSector\H8\PROD\ATTACHMENTS\COL_REPORT\EC69089.pdf,,,,6.0,Pedalcyclist Strikes Moving Vehicle,0,0,N,22-196746,PTCR,Police Traffic Collision Report,8/17/2022 12:00:00 AM,5/1/2023 12:00:00 AM,,,1271442.45816274,223075.344024479
